chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
7.13,1.0,2026-05-03,2026-05-15 07:36:47,1,A1,0.0,,36.52,5.42,5.0,34.0,32.3,52.4,,,1,前田 聖文,0.04,6.74,1,0.0,tokoname,19.0,1.0,曇り,18.0,53.0,0.0,9.0,南,2.0
7.31,2.0,2026-05-03,2026-05-15 07:36:47,2,B1,0.0,,37.47,5.61,21.0,13.0,38.3,53.3,,岩崎 芳美,1,神田 達也,0.06,6.83,4,-0.5,tokoname,19.0,1.0,曇り,18.0,52.4,0.0,9.0,南,2.0
7.12,3.0,2026-05-03,2026-05-15 07:36:47,3,B2,0.0,,37.1,5.69,37.0,28.0,33.3,48.8,,,1,一色 颯輝,0.04,6.86,5,-0.5,tokoname,19.0,1.0,曇り,18.0,53.7,0.0,9.0,南,2.0
7.19,4.0,2026-05-03,2026-05-15 07:36:47,4,B1,0.0,,37.46,5.63,47.0,14.0,38.1,56.8,リング×２,,1,西尾 亮輔,-0.03,6.76,2,0.0,tokoname,19.0,1.0,曇り,18.0,52.0,0.0,9.0,南,2.0
7.28,5.0,2026-05-03,2026-05-15 07:36:47,5,B1,0.0,,37.3,5.62,23.0,23.0,34.7,48.8,,,1,成貞 琳平,-0.06,6.78,3,-0.5,tokoname,19.0,1.0,曇り,18.0,52.8,0.0,9.0,南,2.0
7.2,6.0,2026-05-03,2026-05-15 07:36:47,6,B1,0.0,,37.6,5.77,32.0,26.0,33.3,50.4,,奥田 誠,1,杢野 誓良,-0.02,6.88,6,-0.5,tokoname,19.0,1.0,曇り,18.0,51.0,1.0,9.0,南,2.0
7.17,1.0,2026-05-03,2026-05-15 07:36:54,1,B1,0.0,,37.75,5.64,45.0,44.0,26.1,42.0,,,2,塩崎 優司,0.15,6.8,6,0.0,tokoname,19.0,1.0,晴,19.0,52.2,0.0,9.0,南,2.0
7.2,2.0,2026-05-03,2026-05-15 07:36:54,2,A2,0.0,,37.53,5.73,22.0,22.0,35.2,45.9,,坂野 さくら,2,平野 和明,0.11,6.75,2,0.0,tokoname,19.0,1.0,晴,19.0,52.6,0.0,9.0,南,2.0
7.26,3.0,2026-05-03,2026-05-15 07:36:54,3,B1,0.0,,38.17,5.67,52.0,24.0,34.2,52.6,,,2,清水 紀克,-0.02,6.76,3,-0.5,tokoname,19.0,1.0,晴,19.0,54.9,0.0,9.0,南,2.0
7.24,4.0,2026-05-03,2026-05-15 07:36:54,4,A2,0.0,,37.97,6.1,8.0,16.0,37.1,53.0,,坂口 周,2,高井 雄基,0.15,6.79,5,-0.5,tokoname,19.0,1.0,晴,19.0,52.8,0.0,9.0,南,2.0
