venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
karatsu,2026-06-12,1,1,岡村 仁,A1,36.8,5.27,7.92,6.74,5,0.0,1,,シャフト,54.0,0.0,2026-06-12 08:28:48,17,28.3,37.0,42,堤 啓輔,0.06,True,晴,21,24,1,16,北北西,1
karatsu,2026-06-12,1,2,大森 翼,B1,37.31,5.47,7.7,6.67,1,0.0,3,,,52.0,0.0,2026-06-12 08:28:48,36,30.7,50.9,33,藤岡 俊介,0.16,True,晴,21,24,1,16,北北西,1
karatsu,2026-06-12,1,3,松下 哲也,B1,38.17,5.53,8.0,6.7,2,0.0,4,,,51.5,0.5,2026-06-12 08:28:48,22,37.2,54.2,12,小林 孝弘,0.26,True,晴,21,24,1,16,北北西,1
karatsu,2026-06-12,1,4,岡田 憲行,B1,37.6,5.32,7.74,6.76,6,-0.5,2,,,53.0,0.0,2026-06-12 08:28:48,37,33.9,48.8,22,藤田 浩人,0.07,True,晴,21,24,1,16,北北西,1
karatsu,2026-06-12,1,5,本岡 勝利,B1,37.59,5.47,7.81,6.71,3,-0.5,5,,,52.0,0.0,2026-06-12 08:28:48,20,33.5,53.2,24,武藤 綾子,0.25,True,晴,21,24,1,16,北北西,1
karatsu,2026-06-12,1,6,西村 仁吾,B2,38.03,5.36,7.77,6.73,4,0.0,6,,,53.0,0.0,2026-06-12 08:28:48,45,22.8,41.4,44,秋田 健太郎,0.16,True,晴,21,24,1,16,北北西,1
karatsu,2026-06-12,2,1,高田 明,A1,37.35,5.38,7.8,6.64,1,-0.5,1,,,52.0,0.0,2026-06-12 08:57:33,47,35.1,50.6,21,郷原 章平,0.01,True,晴,22,24,2,14,西北西,2
karatsu,2026-06-12,2,2,妹尾 忠幸,A2,37.43,5.37,7.74,6.68,2,-0.5,2,,,54.4,0.0,2026-06-12 08:57:33,24,29.8,51.5,38,内田 圭,-0.01,True,晴,22,24,2,14,西北西,2
karatsu,2026-06-12,2,3,信濃 由行,B1,37.87,5.79,7.69,6.73,5,0.0,3,,,55.5,0.0,2026-06-12 08:57:33,16,50.3,68.2,2,新田 芳美,0.03,True,晴,22,24,2,14,西北西,2
karatsu,2026-06-12,2,4,吉原 快誓,B2,37.67,5.76,7.81,6.71,3,-0.5,5,,,52.1,0.0,2026-06-12 08:57:33,53,21.5,43.7,46,須藤 隆雄,0.06,True,晴,22,24,2,14,西北西,2
