venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
tsu,2026-05-13,1,1,江本 真治,A2,37.13,4.43,8.66,6.82,3,0.0,1,,,52.6,0.0,2026-05-15 08:45:07,31,30.7,50.7,28,宇留田 翔平,0.04,False,晴,21,22,2,6,東南東,1
tsu,2026-05-13,1,2,川島 拓郎,B1,37.87,4.63,8.67,6.85,4,-0.5,2,,,52.0,0.0,2026-05-15 08:45:07,50,36.0,45.3,16,春園 功太,,False,晴,21,22,2,6,東南東,1
tsu,2026-05-13,1,3,澤 大介,B1,37.6,4.7,8.63,6.86,5,0.0,3,,,51.5,0.5,2026-05-15 08:45:07,30,17.9,30.8,43,渡邊 雄斗,-0.06,False,晴,21,22,2,6,東南東,1
tsu,2026-05-13,1,4,中村 栄治,B1,37.67,5.1,8.39,6.79,2,-0.5,4,,,51.5,0.5,2026-05-15 08:45:07,25,36.1,44.4,15,花本 夏樹,0.15,False,晴,21,22,2,6,東南東,1
tsu,2026-05-13,1,5,永井 亮次,B1,37.86,5.16,8.31,6.77,1,0.0,5,,,53.0,0.0,2026-05-15 08:45:07,72,30.0,46.2,31,藤田 竜弘,0.06,False,晴,21,22,2,6,東南東,1
tsu,2026-05-13,1,6,久永 祥平,B1,37.87,4.9,8.43,6.91,6,-0.5,6,,,51.5,0.5,2026-05-15 08:45:07,12,17.1,25.7,44,古賀 繁輝,0.05,False,晴,21,22,2,6,東南東,1
tsu,2026-05-13,2,1,中 亮太,A2,36.73,4.3,8.7,6.77,3,0.0,1,,,52.9,0.0,2026-05-15 08:45:12,59,26.2,42.5,37,宮内 由紀英,-0.03,False,晴,21,22,3,6,東南東,2
tsu,2026-05-13,2,2,上之 晃弘,B1,37.4,4.63,8.6,6.81,4,0.0,2,,,52.0,0.0,2026-05-15 08:45:12,28,40.5,60.8,5,池田 雄一,0.15,False,晴,21,22,3,6,東南東,2
tsu,2026-05-13,2,3,西丸 侑太朗,A1,37.21,4.63,8.5,6.75,1,0.0,3,,,52.5,0.0,2026-05-15 08:45:12,64,37.1,50.0,14,浜野 孝志,0.26,False,晴,21,22,3,6,東南東,2
tsu,2026-05-13,2,4,松尾 充,A1,36.97,4.53,8.76,6.76,2,-0.5,4,,,52.0,0.0,2026-05-15 08:45:12,36,31.3,47.8,26,中山 翔太,0.01,False,晴,21,22,3,6,東南東,2
tsu,2026-05-13,2,5,大久保信一郎,B1,37.9,4.73,8.54,6.85,5,0.0,5,,,51.5,0.5,2026-05-15 08:45:12,27,34.7,46.7,18,石田 勇斗,-0.07,False,晴,21,22,3,6,東南東,2
tsu,2026-05-13,2,6,山下 流心,B1,37.7,4.83,8.63,6.86,6,-0.5,6,,,53.4,0.0,2026-05-15 08:45:12,48,40.0,60.0,6,中嶋 健一郎,-0.13,False,晴,21,22,3,6,東南東,2
tsu,2026-05-13,3,1,北川 太一,A2,36.77,4.9,8.6,6.77,1,0.0,1,,,52.4,0.0,2026-05-15 08:45:17,62,38.2,48.5,10,南 佑典,0.07,False,晴,22,22,2,6,東南東,1
tsu,2026-05-13,3,2,佐々木 英樹,B1,37.57,4.67,8.83,6.86,6,0.0,2,,,53.6,0.0,2026-05-15 08:45:17,32,34.7,63.3,17,関口 智久,0.24,False,晴,22,22,2,6,東南東,1
tsu,2026-05-13,3,3,佐竹 恒彦,B1,38.27,4.9,9.01,6.78,2,-0.5,3,,,52.3,0.0,2026-05-15 08:45:17,38,41.9,62.2,4,伊藤 紘章,0.24,False,晴,22,22,2,6,東南東,1
tsu,2026-05-13,3,4,笠原 亮,A1,37.82,5.22,8.67,6.83,4,-0.5,4,,,52.5,0.0,2026-05-15 08:45:17,18,33.9,53.8,20,岡 祐臣,0.17,False,晴,22,22,2,6,東南東,1
tsu,2026-05-13,3,5,山崎 義明,B1,37.37,4.8,8.54,6.84,5,0.0,5,,,52.1,0.0,2026-05-15 08:45:17,68,31.1,41.9,27,渡邊 裕貴,0.06,False,晴,22,22,2,6,東南東,1
tsu,2026-05-13,3,6,坂口 周,A2,37.93,4.83,8.63,6.79,3,0.0,6,,,52.5,0.0,2026-05-15 08:45:17,37,39.5,56.8,8,豊田 健士郎,0.05,False,晴,22,22,2,6,東南東,1
tsu,2026-05-13,4,1,水谷 理人,A2,37.13,4.33,8.65,6.84,4,-0.5,1,,,51.5,0.5,2026-05-15 08:45:23,66,10.9,14.5,47,山本 浩次,0.23,False,晴,22,22,3,6,東南東,2
tsu,2026-05-13,4,2,酒井 陽祐,B1,37.83,4.83,8.53,6.87,6,-0.5,2,,,52.0,0.0,2026-05-15 08:45:23,65,23.5,41.2,39,中澤 宏奈,0.05,False,晴,22,22,3,6,東南東,2
tsu,2026-05-13,4,3,森野 正弘,A2,37.23,4.74,8.7,6.79,1,0.0,3,,,52.5,0.0,2026-05-15 08:45:23,19,22.2,44.4,40,大江 純,0.07,False,晴,22,22,3,6,東南東,2
tsu,2026-05-13,4,4,竹田 辰也,A1,37.63,4.47,8.76,6.82,3,0.0,4,,,52.5,0.0,2026-05-15 08:45:23,34,29.5,45.9,33,佐藤 ほのか,0.1,False,晴,22,22,3,6,東南東,2
tsu,2026-05-13,4,5,石塚 裕介,B1,37.83,4.59,8.8,6.85,5,-0.5,5,,,52.0,0.0,2026-05-15 08:45:23,29,37.3,47.5,13,中北 将史,0.06,False,晴,22,22,3,6,東南東,2
tsu,2026-05-13,4,6,永井 彪也,A1,37.99,4.97,8.63,6.81,2,-0.5,6,,,52.6,0.0,2026-05-15 08:45:23,53,33.3,44.9,22,鳥本 智史,0.15,False,晴,22,22,3,6,東南東,2
tsu,2026-05-13,5,1,秋山 広一,A2,37.17,4.27,8.76,6.84,4,0.0,1,,,52.4,0.0,2026-05-15 08:45:28,16,32.3,55.4,24,松井 洪弥,0.19,False,晴,23,22,3,6,東南東,2
tsu,2026-05-13,5,2,大峯 豊,A1,37.3,4.5,8.61,6.8,1,-0.5,2,,,52.0,0.0,2026-05-15 08:45:28,52,31.9,43.5,25,鋤柄 貴俊,-0.02,False,晴,23,22,3,6,東南東,2
tsu,2026-05-13,5,3,中嶋 誠一郎,B1,37.57,4.7,8.57,6.86,6,0.0,3,,,52.3,0.0,2026-05-15 08:45:28,26,34.3,51.4,19,鈴木 雄登,-0.03,False,晴,23,22,3,6,東南東,2
tsu,2026-05-13,5,4,島田 一生,B1,37.67,4.77,8.63,6.84,4,0.0,4,,ピストン×２_リング×４_シリンダ,54.7,0.0,2026-05-15 08:45:28,69,19.4,32.8,41,崎 利仁,0.02,False,晴,23,22,3,6,東南東,2
tsu,2026-05-13,5,5,西村 豪洋,B1,37.88,4.53,8.72,6.81,2,0.0,5,,,54.1,0.0,2026-05-15 08:45:28,20,37.9,48.5,11,中島 秀治,0.01,False,晴,23,22,3,6,東南東,2
tsu,2026-05-13,5,6,濱崎 誠,B1,37.7,4.93,8.71,6.81,2,0.0,6,,,52.0,0.0,2026-05-15 08:45:28,45,16.7,33.3,45,遠藤 圭吾,-0.01,False,晴,23,22,3,6,東南東,2
tsu,2026-05-13,6,1,山本 修一,A1,36.85,4.47,8.91,6.83,4,0.0,1,,,53.1,0.0,2026-05-15 08:45:34,24,38.5,53.8,9,倉富 大誠,0.1,False,晴,23,22,2,6,東南東,1
tsu,2026-05-13,6,2,松尾 宣邦,B1,38.42,4.53,8.76,6.85,6,-0.5,2,,,52.8,0.0,2026-05-15 08:45:34,11,18.8,39.1,42,後藤 孝義,0.15,False,晴,23,22,2,6,東南東,1
tsu,2026-05-13,6,3,谷川 祐一,A2,38.13,4.7,8.77,6.82,3,0.0,3,,,52.0,0.0,2026-05-15 08:45:34,63,28.7,51.7,34,黒田 誠司,0.27,False,晴,23,22,2,6,東南東,1
tsu,2026-05-13,6,4,上之 晃弘,B1,38.1,5.0,8.63,6.84,5,0.0,4,,,52.0,0.0,2026-05-15 08:45:34,28,40.5,60.8,5,池田 雄一,0.26,False,晴,23,22,2,6,東南東,1
tsu,2026-05-13,6,5,溝口 海義也,A2,37.4,4.9,8.5,6.75,2,0.0,5,,,53.9,0.0,2026-05-15 08:45:34,40,32.4,46.5,23,坂口 周,0.2,False,晴,23,22,2,6,東南東,1
tsu,2026-05-13,6,6,豊田 健士郎,A1,36.84,4.63,8.62,6.74,1,-0.5,6,,,52.0,0.0,2026-05-15 08:45:34,39,43.2,52.7,3,松田 淳平,0.19,False,晴,23,22,2,6,東南東,1
tsu,2026-05-13,7,1,石川 真二,A1,37.0,4.49,8.52,6.84,5,-0.5,1,,リング×２,52.6,0.0,2026-05-15 08:45:42,58,30.5,47.5,30,安達 裕樹,0.09,False,晴,24,22,2,6,東南東,1
tsu,2026-05-13,7,2,川崎 智稔,B1,37.37,4.52,8.68,6.79,2,0.0,2,,,51.5,0.5,2026-05-15 08:45:42,46,37.4,48.2,12,大橋 純一郎,0.16,False,晴,24,22,2,6,東南東,1
tsu,2026-05-13,7,3,杉山 貴博,A2,37.31,4.93,8.4,6.85,6,-0.5,3,,,52.1,0.0,2026-05-15 08:45:42,43,33.8,42.6,21,樋口 範政,0.06,False,晴,24,22,2,6,東南東,1
tsu,2026-05-13,7,4,永田 啓二,A1,37.74,4.77,8.51,6.77,1,0.5,4,,,52.0,0.0,2026-05-15 08:45:42,51,39.7,56.4,7,花田 和明,0.15,False,晴,24,22,2,6,東南東,1
tsu,2026-05-13,7,5,澤 大介,B1,37.8,4.7,8.73,6.81,4,0.0,5,,,51.5,0.5,2026-05-15 08:45:42,30,17.9,30.8,43,渡邊 雄斗,0.13,False,晴,24,22,2,6,東南東,1
tsu,2026-05-13,7,6,東 潤樹,B1,38.4,4.77,8.81,6.79,2,-0.5,6,,,53.1,0.0,2026-05-15 08:45:42,70,26.3,42.1,36,芹澤 克彦,0.17,False,晴,24,22,2,6,東南東,1
tsu,2026-05-13,8,1,竹田 辰也,A1,37.57,4.34,8.75,6.82,1,0.0,1,,,52.5,0.0,2026-05-15 08:45:47,34,29.5,45.9,33,佐藤 ほのか,0.08,False,晴,24,22,3,6,東南東,2
tsu,2026-05-13,8,2,佐藤 旭,B1,37.5,4.59,8.75,6.89,6,-0.5,2,,,53.7,0.0,2026-05-15 08:45:47,60,30.6,53.2,29,茶谷 信次,0.19,False,晴,24,22,3,6,東南東,2
tsu,2026-05-13,8,3,坂口 周,A2,38.05,4.84,8.78,6.82,1,0.0,3,,,52.5,0.0,2026-05-15 08:45:47,37,39.5,56.8,8,豊田 健士郎,0.11,False,晴,24,22,3,6,東南東,2
tsu,2026-05-13,8,4,山田 哲也,A1,37.33,4.8,8.65,6.82,1,0.0,4,,,52.0,0.0,2026-05-15 08:45:47,73,29.7,48.6,32,中村 楓,0.16,False,晴,24,22,3,6,東南東,2
tsu,2026-05-13,8,5,川原 正明,A2,37.77,4.83,8.68,6.87,5,-0.5,5,,,52.0,0.0,2026-05-15 08:45:47,17,14.1,28.2,46,伊藤 雄二,0.15,False,晴,24,22,3,6,東南東,2
tsu,2026-05-13,8,6,一柳 和孝,B1,37.79,4.69,8.53,6.83,4,0.0,6,,,53.5,0.0,2026-05-15 08:45:47,55,27.9,36.8,35,谷津 幸宏,0.15,False,晴,24,22,3,6,東南東,2
tsu,2026-05-13,9,1,中村 晃朋,A1,37.6,4.71,8.52,6.84,4,0.0,1,,,51.0,1.0,2026-05-15 08:45:53,21,43.4,59.2,2,新田 雄史,0.1,False,晴,24,22,3,6,東南東,2
tsu,2026-05-13,9,2,中嶋 誠一郎,B1,37.51,4.61,8.5,6.81,2,0.0,2,,,52.3,0.0,2026-05-15 08:45:53,26,34.3,51.4,19,鈴木 雄登,0.18,False,晴,24,22,3,6,東南東,2
tsu,2026-05-13,9,3,森 智也,A2,37.73,4.64,8.56,6.85,5,0.0,3,,,52.3,0.0,2026-05-15 08:45:53,47,25.0,36.8,38,加藤 高史,0.15,False,晴,24,22,3,6,東南東,2
tsu,2026-05-13,9,4,中 亮太,A2,37.14,4.7,8.6,6.81,2,0.0,4,,,52.9,0.0,2026-05-15 08:45:53,59,26.2,42.5,37,宮内 由紀英,0.01,False,晴,24,22,3,6,東南東,2
