chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
,1.0,2026-05-03,2026-05-15 06:29:28,1,B1,0.0,,36.98,11.17,82.0,12.0,43.3,73.3,,,1,澁川 夏,0.18,6.82,1,-0.5,suminoe,19.0,1.0,曇り,22.0,52.0,0.0,17.0,不明,0.0
,2.0,2026-05-03,2026-05-15 06:29:28,2,A1,0.0,,37.5,11.49,55.0,20.0,39.3,50.0,,,1,鶴本 崇文,0.01,6.91,6,-0.5,suminoe,19.0,1.0,曇り,22.0,52.3,0.0,17.0,不明,0.0
,3.0,2026-05-03,2026-05-15 06:29:28,3,B1,0.0,,36.65,11.04,21.0,46.0,27.6,48.3,,,1,佃 來紀,0.03,6.87,5,-0.5,suminoe,19.0,1.0,曇り,22.0,52.2,0.0,17.0,不明,0.0
,4.0,2026-05-03,2026-05-15 06:29:28,4,A2,0.0,,37.34,11.35,51.0,32.0,36.0,44.0,,湯川 浩司,1,丸岡 正典,0.1,6.86,4,-0.5,suminoe,19.0,1.0,曇り,22.0,52.4,0.0,17.0,不明,0.0
,5.0,2026-05-03,2026-05-15 06:29:28,5,A1,0.0,,37.19,11.47,57.0,30.0,36.7,53.3,,,1,山崎 郡,0.03,6.82,1,-0.5,suminoe,19.0,1.0,曇り,22.0,51.5,0.5,17.0,不明,0.0
,6.0,2026-05-03,2026-05-15 06:29:28,6,B2,0.0,,37.61,11.58,74.0,29.0,36.7,50.0,,,1,野村 羽玖,0.42,6.85,3,-0.5,suminoe,19.0,1.0,曇り,22.0,51.0,1.0,17.0,不明,0.0
,1.0,2026-05-03,2026-05-15 06:29:34,1,B1,0.0,,37.44,11.47,35.0,9.0,48.1,66.7,,,2,野間 大樹,0.08,6.79,1,-0.5,suminoe,19.0,1.0,雨,22.0,52.0,0.0,13.0,西,3.0
,2.0,2026-05-03,2026-05-15 06:29:34,2,B1,0.0,,37.38,11.21,25.0,33.0,33.3,44.4,,,2,有山 望,0.11,6.83,3,-0.5,suminoe,19.0,1.0,雨,22.0,51.0,1.0,13.0,西,3.0
,3.0,2026-05-03,2026-05-15 06:29:34,3,A1,0.0,,37.81,11.44,78.0,48.0,0.0,0.0,,井芹 大志,2,田中 信一郎,0.02,6.92,5,-0.5,suminoe,19.0,1.0,雨,22.0,53.5,0.0,13.0,西,3.0
,4.0,2026-05-03,2026-05-15 06:29:34,4,B1,0.0,,37.75,11.69,66.0,21.0,39.1,47.8,,石丸 海渡,2,岩川 仁士,0.11,6.85,4,-0.5,suminoe,19.0,1.0,雨,22.0,53.3,0.0,13.0,西,3.0
