venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
wakamatsu,2026-05-01,1,1,山口 広樹,B1,38.7,5.5,6.04,6.76,2,0.5,1,,,52.9,0.0,2026-05-15 09:02:15,35,40.9,52.7,7,椎名 豊,0.18,False,曇り,15,15,6,14,西北西,6
wakamatsu,2026-05-01,1,2,松井 貫太,B1,38.3,5.8,6.03,6.74,1,0.0,2,,,52.0,0.0,2026-05-15 09:02:15,51,51.2,70.2,2,,0.12,False,曇り,15,15,6,14,西北西,6
wakamatsu,2026-05-01,1,3,伊藤 尚汰,B1,38.85,5.77,6.08,6.82,4,0.0,3,,,50.0,2.0,2026-05-15 09:02:15,34,37.6,55.9,14,萬 正嗣,0.18,False,曇り,15,15,6,14,西北西,6
wakamatsu,2026-05-01,1,4,森清 友翔,B1,38.85,5.7,6.13,6.8,3,0.0,4,,,52.7,0.0,2026-05-15 09:02:15,47,39.3,52.4,10,,0.29,False,曇り,15,15,6,14,西北西,6
wakamatsu,2026-05-01,1,5,土井 歩夢,B1,38.59,5.81,6.09,6.84,6,0.0,5,,,52.0,0.0,2026-05-15 09:02:15,40,36.0,51.0,17,,0.28,False,曇り,15,15,6,14,西北西,6
wakamatsu,2026-05-01,1,6,鐘ヶ江 真司,B1,38.84,5.69,6.08,6.82,4,0.0,6,,,52.4,0.0,2026-05-15 09:02:15,32,39.0,55.8,11,,0.16,False,曇り,15,15,6,14,西北西,6
wakamatsu,2026-05-01,2,1,大場 広孝,B1,,5.74,6.07,6.78,2,0.0,1,,,55.2,0.0,2026-05-15 09:02:21,37,28.9,38.9,36,稗田 聖也,0.28,False,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,2,2,井芹 大志,B1,,5.7,6.09,6.8,3,0.0,2,,,53.9,0.0,2026-05-15 09:02:21,28,33.0,45.1,24,,0.14,False,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,2,3,國弘 翔平,B1,,5.91,6.15,6.81,4,0.0,3,,,49.0,3.0,2026-05-15 09:02:21,16,27.8,37.8,37,北川 幸典,0.22,False,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,2,4,池永 太,A1,,5.75,6.1,6.71,1,0.0,4,,,52.1,0.0,2026-05-15 09:02:21,24,27.0,39.3,39,中山 翔太,0.01,False,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,2,5,大賀 龍之介,B1,,5.79,6.12,6.82,5,0.0,5,,,53.6,0.0,2026-05-15 09:02:21,3,33.0,51.1,23,,-0.06,False,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,2,6,竹井 貴史,A2,,5.64,6.09,6.87,6,0.0,6,,,52.9,0.0,2026-05-15 09:02:21,38,26.1,44.6,40,野口 勝弘,-0.04,False,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,3,1,富田 恕生,B1,,5.59,6.04,6.8,2,0.0,1,,,52.5,0.0,2026-05-15 09:02:27,53,23.1,38.5,43,古田 祐貴,1.01,True,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,3,2,大庭 元明,B1,,5.91,6.09,6.79,1,0.0,2,,,55.8,0.0,2026-05-15 09:02:27,17,30.6,44.7,33,早川 尚人,0.56,True,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,3,3,木下 大將,A2,,5.76,6.08,6.82,4,0.0,3,,,52.4,0.0,2026-05-15 09:02:27,42,37.9,55.8,13,,0.3,True,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,3,4,村本 大成,B2,,5.79,6.14,6.86,6,0.0,6,,,52.8,0.0,2026-05-15 09:02:27,8,36.9,53.6,15,藤田 靖弘,0.34,True,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,3,5,篠崎 元志,A1,,5.63,6.06,6.82,4,0.0,4,,,52.0,0.0,2026-05-15 09:02:27,22,31.8,52.9,28,西野 翔太,0.52,True,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,3,6,野見山 拓己,B1,,5.8,6.15,6.81,3,0.0,5,,,52.8,0.0,2026-05-15 09:02:27,31,36.2,50.0,16,,0.61,True,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,4,1,羽野 諒,B1,,6.15,5.98,6.76,2,0.0,1,,,52.6,0.0,2026-05-15 09:02:33,4,38.3,63.8,12,森作 雄大,0.13,False,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,4,2,岡村 慶太,A1,,5.66,6.07,6.78,3,0.0,2,,,54.0,0.0,2026-05-15 09:02:33,39,41.8,58.2,5,武富 智亮,-0.07,False,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,4,3,佐藤 謙史朗,B2,,5.82,6.07,6.8,5,0.0,3,,,54.8,0.0,2026-05-15 09:02:33,26,31.0,54.0,30,,0.04,False,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,4,4,上原 健次郎,A2,,5.87,6.12,6.75,1,0.0,4,,,52.7,0.0,2026-05-15 09:02:33,6,30.2,45.8,34,,0.33,False,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,4,5,益田 啓司,A1,,5.74,6.06,6.78,3,0.0,5,,,52.0,0.0,2026-05-15 09:02:33,23,41.5,62.8,6,,0.27,False,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,4,6,高山 敬悟,B1,,5.64,6.1,6.83,6,0.0,6,,,52.8,0.0,2026-05-15 09:02:33,54,32.1,46.9,27,小野 信樹,0.16,False,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,5,1,塩田 北斗,A1,,5.59,6.06,6.73,1,0.0,1,,,53.6,0.0,2026-05-15 09:02:39,49,48.8,69.5,3,,0.18,False,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,5,2,鶴田 勇雄,A2,,5.71,6.11,6.8,5,0.5,2,,,52.5,0.0,2026-05-15 09:02:39,43,32.3,55.9,25,幸田 智裕,0.28,False,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,5,3,前田 健太郎,B1,,5.68,6.12,6.8,5,0.5,3,,,56.0,0.0,2026-05-15 09:02:39,62,27.2,43.5,38,,0.41,False,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,5,4,石倉 洋行,A1,,5.52,6.1,6.78,4,0.0,4,,,53.2,0.0,2026-05-15 09:02:39,15,34.1,52.8,21,,0.32,False,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,5,5,原田 雄次,B1,,5.82,6.08,6.75,2,0.0,5,,,52.4,0.0,2026-05-15 09:02:39,5,40.0,61.1,9,山田 真聖,0.29,False,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,5,6,甲斐 貴大,B2,,5.59,6.09,6.75,2,-0.5,6,,,53.5,0.0,2026-05-15 09:02:39,21,40.9,55.9,8,,0.47,False,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,6,1,水摩 敦,A2,,5.62,5.97,6.7,1,0.0,1,,,52.0,0.0,2026-05-15 09:02:46,25,43.0,55.8,4,,0.05,False,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,6,2,岩崎 正哉,B1,,5.85,6.12,6.79,3,0.0,2,,,52.9,0.0,2026-05-15 09:02:46,60,25.9,44.7,41,,0.09,False,晴,17,15,8,14,西北西,8
wakamatsu,2026-05-01,6,3,平田 忠則,A1,,5.88,6.22,6.87,5,0.0,3,,,53.9,0.0,2026-05-15 09:02:46,45,35.5,45.2,18,,0.16,False,晴,17,15,8,14,西北西,8
