venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
biwako,2026-05-10,1,1,川北 浩貴,B1,37.07,5.56,7.87,6.63,1.0,0.0,1,,,52.0,0.0,2026-05-15 00:58:09,49,22.2,27.8,31,和田 操拓,0.01,False,晴,17,20,1,7,南東,1
biwako,2026-05-10,1,2,三嶌 こころ,B1,37.41,5.72,7.93,6.83,5.0,-0.5,2,,,50.4,0.0,2026-05-15 00:58:09,52,22.2,22.2,30,濱崎 誠,0.17,False,晴,17,20,1,7,南東,1
biwako,2026-05-10,1,3,谷 勝幸,B1,37.67,5.97,8.03,6.81,4.0,0.0,3,,,54.7,0.0,2026-05-15 00:58:09,31,26.7,53.3,23,伊達 正利,0.03,False,晴,17,20,1,7,南東,1
biwako,2026-05-10,1,4,柳橋 宏紀,B1,37.48,6.07,7.97,6.84,6.0,0.0,4,,,52.6,0.0,2026-05-15 00:58:09,56,18.2,22.7,38,柘植 政浩,0.12,False,晴,17,20,1,7,南東,1
biwako,2026-05-10,1,5,松下 哲也,B1,37.88,6.05,8.03,6.76,3.0,0.5,5,,,51.5,0.5,2026-05-15 00:58:09,47,23.5,35.3,29,君島 秀三,0.34,False,晴,17,20,1,7,南東,1
biwako,2026-05-10,1,6,遠藤 圭吾,B1,37.14,5.79,7.77,6.73,2.0,0.0,6,,,52.6,0.0,2026-05-15 00:58:09,40,27.3,31.8,22,香川 颯太,0.1,False,晴,17,20,1,7,南東,1
biwako,2026-05-10,2,1,新田 智彰,B1,36.77,5.46,7.87,6.77,3.0,0.0,1,,,56.0,0.0,2026-05-15 00:58:18,59,26.3,42.1,26,高山 智至,0.09,False,晴,17,20,1,7,南東,1
biwako,2026-05-10,2,2,内堀 学,A2,37.6,5.8,7.97,6.72,1.0,0.5,2,,,52.0,0.0,2026-05-15 00:58:18,66,16.7,22.2,39,高村 諒,0.04,False,晴,17,20,1,7,南東,1
biwako,2026-05-10,2,3,安東 幸治,A2,37.5,6.03,7.93,6.85,4.0,0.0,3,,,53.6,0.0,2026-05-15 00:58:18,29,70.6,76.5,2,菊池 宏志,0.08,False,晴,17,20,1,7,南東,1
biwako,2026-05-10,2,4,吉川 晴人,A2,37.29,5.85,7.93,6.76,2.0,-0.5,4,,,54.0,0.0,2026-05-15 00:58:18,72,36.8,57.9,12,深井 利寿,0.02,False,晴,17,20,1,7,南東,1
biwako,2026-05-10,2,5,赤峰 和也,B1,38.1,6.23,7.83,6.92,6.0,0.0,5,,,52.4,0.0,2026-05-15 00:58:18,24,10.0,40.0,42,宮地 元輝,0.03,False,晴,17,20,1,7,南東,1
biwako,2026-05-10,2,6,早川 理稀,B2,38.07,6.2,7.9,6.87,5.0,0.0,6,,,52.9,0.0,2026-05-15 00:58:18,62,28.6,38.1,19,井上 尚悟,0.05,False,晴,17,20,1,7,南東,1
biwako,2026-05-10,3,1,山下 友貴,B1,37.54,5.89,7.9,6.78,5.0,0.0,1,,,43.5,3.5,2026-05-15 00:58:26,36,27.8,72.2,21,藤本 元輝,-0.05,False,晴,17,20,2,5,東,2
biwako,2026-05-10,3,2,鈴木 峻佑,B1,37.78,5.91,7.97,6.7,1.0,0.0,2,,,53.6,0.0,2026-05-15 00:58:26,55,20.0,30.0,35,西川 真人,0.02,False,晴,17,20,2,5,東,2
biwako,2026-05-10,3,3,服部 達哉,B1,37.56,6.04,8.17,6.73,3.0,0.0,3,,リング×１,55.3,0.0,2026-05-15 00:58:26,53,30.0,50.0,16,木村 亮太,-0.05,False,晴,17,20,2,5,東,2
biwako,2026-05-10,3,4,里岡 右貴,A1,37.08,5.74,7.93,6.71,2.0,0.0,4,,,52.0,0.0,2026-05-15 00:58:26,67,38.1,57.1,11,木村 仁紀,0.08,False,晴,17,20,2,5,東,2
biwako,2026-05-10,3,5,笹木 香吾,A2,37.39,5.76,7.87,6.82,6.0,0.0,5,,,53.7,0.0,2026-05-15 00:58:26,68,28.6,47.6,18,夏山 亮平,-0.11,False,晴,17,20,2,5,東,2
biwako,2026-05-10,3,6,中澤 里桜,B2,37.44,5.9,7.97,6.77,4.0,0.0,6,,,50.7,0.0,2026-05-15 00:58:26,65,21.1,31.6,34,新出 浩司,0.15,False,晴,17,20,2,5,東,2
biwako,2026-05-10,4,1,川原 祐明,A1,37.02,5.74,8.23,6.84,1.0,0.0,1,,,52.0,0.0,2026-05-15 00:58:33,33,20.0,26.7,36,安藤 瑠希,0.07,False,晴,17,20,3,7,南東,3
biwako,2026-05-10,4,2,吉田 和仁,B1,37.96,5.8,7.95,6.91,5.0,0.0,2,,ピストン×２_リング×２,54.6,0.0,2026-05-15 00:58:33,26,33.3,55.6,15,鹿島 敏弘,0.03,False,晴,17,20,3,7,南東,3
biwako,2026-05-10,4,3,鋤柄 貴俊,B1,37.77,5.96,8.03,6.9,4.0,-0.5,3,,,52.2,0.0,2026-05-15 00:58:33,34,33.3,58.3,14,村田 敦,0.05,False,晴,17,20,3,7,南東,3
biwako,2026-05-10,4,4,中岡 健人,B1,37.34,6.03,7.9,6.91,5.0,0.0,4,,,56.4,0.0,2026-05-15 00:58:33,70,38.9,66.7,10,橋本 年光,-0.06,False,晴,17,20,3,7,南東,3
biwako,2026-05-10,4,5,福島 勇樹,A1,37.08,5.99,7.83,6.87,3.0,-0.5,5,,,52.0,0.0,2026-05-15 00:58:33,23,26.3,47.4,25,菅沼 佳昭,-0.15,False,晴,17,20,3,7,南東,3
biwako,2026-05-10,4,6,牧山 敦也,B1,37.57,6.15,8.03,6.85,2.0,-0.5,6,,,52.0,0.0,2026-05-15 00:58:33,21,47.1,70.6,5,村松 栄太,-0.08,False,晴,17,20,3,7,南東,3
biwako,2026-05-10,5,1,加藤 高史,A2,36.87,5.78,8.05,6.8,5.0,0.0,1,,,52.6,0.0,2026-05-15 00:58:42,73,21.1,21.1,32,木下 雄介,0.06,False,晴,18,20,3,5,東,3
biwako,2026-05-10,5,2,松下 哲也,B1,37.84,5.97,8.3,6.78,3.0,0.5,2,,,51.5,0.5,2026-05-15 00:58:42,47,23.5,35.3,29,君島 秀三,0.06,False,晴,18,20,3,5,東,3
biwako,2026-05-10,5,3,岩田 凌,B2,37.93,5.84,8.07,6.78,3.0,0.0,3,,,55.5,0.0,2026-05-15 00:58:42,58,45.5,54.5,7,南野 利騰,-0.02,False,晴,18,20,3,5,東,3
biwako,2026-05-10,5,4,山ノ内 雅人,A2,37.46,5.94,7.94,6.77,1.0,0.0,4,,,52.2,0.0,2026-05-15 00:58:42,22,40.0,46.7,9,金子 良昭,0.08,False,晴,18,20,3,5,東,3
biwako,2026-05-10,5,5,矢野 真梨菜,B1,38.3,6.4,8.07,6.85,6.0,-0.5,5,,,47.0,0.0,2026-05-15 00:58:42,27,0.0,18.2,45,北野 輝季,0.11,False,晴,18,20,3,5,東,3
biwako,2026-05-10,5,6,竹田 和哉,A1,37.51,6.07,7.93,6.77,1.0,0.0,6,,,52.7,0.0,2026-05-15 00:58:42,50,26.3,31.6,24,片橋 幸貴,0.04,False,晴,18,20,3,5,東,3
biwako,2026-05-10,6,1,小松 卓司,B1,37.73,5.78,8.38,6.85,3.0,0.0,1,,,52.0,0.0,2026-05-15 00:58:51,37,25.0,50.0,27,末永 和也,0.06,False,晴,18,20,4,5,東,3
biwako,2026-05-10,6,2,松本 博昭,A2,38.05,6.09,8.13,6.85,3.0,0.0,2,,,55.1,0.0,2026-05-15 00:58:51,64,21.1,42.1,33,久田 武,0.16,False,晴,18,20,4,5,東,3
biwako,2026-05-10,6,3,川北 浩貴,B1,37.62,6.07,7.84,6.75,2.0,0.0,3,,,52.0,0.0,2026-05-15 00:58:51,49,22.2,27.8,31,和田 操拓,0.02,False,晴,18,20,4,5,東,3
biwako,2026-05-10,6,4,郷原 章平,A1,37.83,6.23,7.88,6.89,5.0,0.0,4,,,52.0,0.0,2026-05-15 00:58:51,44,28.6,38.1,17,山田 晃大,0.04,False,晴,18,20,4,5,東,3
biwako,2026-05-10,6,5,塩崎 桐加,A2,37.57,6.04,8.03,6.72,1.0,0.0,5,,,50.0,0.0,2026-05-15 00:58:51,25,46.7,53.3,6,上野 拓馬,-0.03,False,晴,18,20,4,5,東,3
biwako,2026-05-10,6,6,草川 壮良,B1,37.71,6.48,8.12,6.93,6.0,-0.5,6,,,51.5,0.5,2026-05-15 00:58:51,28,35.3,41.2,13,坂井 康嗣,-0.01,False,晴,18,20,4,5,東,3
biwako,2026-05-10,7,1,加藤 綾,B1,37.58,5.94,8.07,6.83,2.0,0.0,1,,,49.6,0.0,2026-05-15 00:58:58,35,18.8,50.0,37,河野 主樹,0.09,False,晴,18,20,4,7,南東,4
biwako,2026-05-10,7,2,佐藤 駿介,B1,38.22,6.31,8.03,6.87,4.0,0.0,2,,,52.0,0.0,2026-05-15 00:58:58,30,12.5,43.8,41,柴田 友和,0.02,False,晴,18,20,4,7,南東,4
biwako,2026-05-10,7,3,松崎 祐太郎,A1,37.64,6.13,7.89,6.83,2.0,0.0,3,,,52.0,0.0,2026-05-15 00:58:58,32,44.4,55.6,8,川上 剛,0.08,False,晴,18,20,4,7,南東,4
biwako,2026-05-10,7,4,新田 智彰,B1,37.8,6.16,7.83,6.8,1.0,0.0,4,,,56.0,0.0,2026-05-15 00:58:58,59,26.3,42.1,26,高山 智至,0.01,False,晴,18,20,4,7,南東,4
biwako,2026-05-10,7,5,別府 昌樹,A2,37.33,5.86,7.97,6.93,6.0,0.0,5,,,54.3,0.0,2026-05-15 00:58:58,60,7.1,35.7,44,泥谷 一毅,0.14,False,晴,18,20,4,7,南東,4
