chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
8.47,1.0,2026-04-30,2026-05-15 08:25:43,1,A1,0.0,,36.16,4.17,16.0,31.0,32.0,62.0,,稲田 浩二,1,松井 洪弥,0.01,6.69,2,0.0,tsu,19.0,1.0,雨,13.0,52.0,0.0,14.0,西北西,1.0
8.57,2.0,2026-04-30,2026-05-15 08:25:43,2,B1,0.0,,37.49,4.24,57.0,43.0,22.2,29.6,,中田 夕貴,1,淺香 文武,0.08,6.74,6,-0.5,tsu,19.0,1.0,雨,13.0,54.8,0.0,14.0,西北西,1.0
8.57,3.0,2026-04-30,2026-05-15 08:25:43,3,B1,0.0,,37.4,4.67,25.0,19.0,37.5,46.4,,瓜生 正義,1,花本 夏樹,0.04,6.7,3,0.0,tsu,19.0,1.0,雨,13.0,53.0,0.0,14.0,西北西,1.0
8.53,4.0,2026-04-30,2026-05-15 08:25:43,4,B1,0.0,,37.05,4.52,27.0,11.0,40.7,52.5,,,1,石田 勇斗,-0.04,6.72,5,0.0,tsu,19.0,1.0,雨,13.0,53.4,0.0,14.0,西北西,1.0
8.5,5.0,2026-04-30,2026-05-15 08:25:43,5,B1,0.0,,37.5,4.63,54.0,45.0,20.8,41.5,ピストン×２_リング×４_シリンダ,上田 龍星,1,吉田 和仁,-0.05,6.7,3,-0.5,tsu,19.0,1.0,雨,13.0,55.1,0.0,14.0,西北西,1.0
8.43,6.0,2026-04-30,2026-05-15 08:25:43,6,B2,0.0,,37.06,4.4,53.0,28.0,32.7,48.1,,,1,鳥本 智史,0.08,6.67,1,-0.5,tsu,19.0,1.0,雨,13.0,52.0,0.0,14.0,西北西,1.0
8.57,1.0,2026-04-30,2026-05-15 08:25:49,1,B1,1.0,,37.1,4.43,23.0,39.0,26.1,47.8,,野田 彩加,2,森 竜也,-0.07,6.7,4,-0.5,tsu,19.0,0.0,雨,13.0,52.6,0.0,17.0,不明,0.0
8.73,2.0,2026-04-30,2026-05-15 08:25:49,2,B1,1.0,,37.39,4.37,56.0,34.0,30.5,57.6,,山崎 小葉音,2,中北 将史,0.04,6.66,2,0.0,tsu,19.0,0.0,雨,13.0,52.5,0.0,17.0,不明,0.0
8.77,3.0,2026-04-30,2026-05-15 08:25:49,3,B2,1.0,,37.57,4.27,63.0,33.0,31.0,54.9,,若狭 奈美子,2,黒田 誠司,-0.04,6.78,6,-0.5,tsu,19.0,0.0,雨,13.0,53.7,0.0,17.0,不明,0.0
8.5,5.0,2026-04-30,2026-05-15 08:25:49,4,B2,1.0,,37.73,4.6,73.0,32.0,31.0,50.0,,,2,中村 楓,-0.04,6.68,3,0.0,tsu,19.0,0.0,雨,13.0,52.0,0.0,17.0,不明,0.0
8.6,6.0,2026-04-30,2026-05-15 08:25:49,5,B1,1.0,,37.17,4.37,33.0,25.0,35.2,50.7,,土屋 南,2,香川 陽太,-0.01,6.73,5,0.0,tsu,19.0,0.0,雨,13.0,58.4,0.0,17.0,不明,0.0
8.47,4.0,2026-04-30,2026-05-15 08:25:49,6,A2,1.0,,37.3,4.4,40.0,36.0,28.3,41.5,,重木 輝彦,2,坂口 周,-0.11,6.62,1,-0.5,tsu,19.0,0.0,雨,13.0,53.1,0.0,17.0,不明,0.0
8.63,1.0,2026-04-30,2026-05-15 08:25:55,1,B1,1.0,,36.4,4.37,19.0,44.0,20.8,38.9,,井本 昌也,3,大江 純,0.08,6.66,1,-0.5,tsu,19.0,0.0,雨,13.0,52.6,0.0,17.0,不明,0.0
8.74,2.0,2026-04-30,2026-05-15 08:25:55,2,A2,1.0,,37.2,4.27,39.0,14.0,39.6,50.9,,宮之原 輝紀,3,松田 淳平,0.11,6.75,6,-0.5,tsu,19.0,0.0,雨,13.0,52.0,0.0,17.0,不明,0.0
8.5,3.0,2026-04-30,2026-05-15 08:25:55,3,A2,1.0,,36.7,4.57,20.0,2.0,46.0,52.0,,北野 輝季,3,中島 秀治,0.06,6.67,2,0.0,tsu,19.0,0.0,雨,13.0,53.4,0.0,17.0,不明,0.0
8.55,5.0,2026-04-30,2026-05-15 08:25:55,4,B1,1.0,,36.95,4.91,72.0,21.0,35.9,50.0,,,3,藤田 竜弘,-0.1,6.73,3,-0.5,tsu,19.0,0.0,雨,13.0,58.2,0.0,17.0,不明,0.0
8.27,6.0,2026-04-30,2026-05-15 08:25:55,5,B2,1.0,,38.0,5.1,61.0,15.0,39.0,57.6,,,3,西山 育,,6.73,3,-0.5,tsu,19.0,0.0,雨,13.0,56.4,0.0,17.0,不明,0.0
