chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
6.97,1.0,2026-04-30,2026-05-15 05:28:10,1,A2,0.0,,36.73,5.9,10.0,32.0,20.0,40.0,,池上 隆行,1,樋口 由加里,0.06,6.65,1,-0.5,naruto,16.0,1.0,雨,13.0,45.0,2.0,5.0,東,1.0
7.0,2.0,2026-04-30,2026-05-15 05:28:10,2,B1,0.0,,36.57,5.6,76.0,39.0,14.3,28.6,,大谷 健太,1,笠野 友紀恵,0.01,6.73,3,-0.5,naruto,16.0,1.0,雨,13.0,47.1,0.0,5.0,東,1.0
6.97,3.0,2026-04-30,2026-05-15 05:28:10,3,B1,0.0,,36.8,5.57,64.0,24.0,27.3,36.4,,林 美憲,1,松田 真実,-0.09,6.73,3,-0.5,naruto,16.0,1.0,雨,13.0,47.0,0.0,5.0,東,1.0
7.07,4.0,2026-04-30,2026-05-15 05:28:10,4,B1,0.0,,36.87,5.77,51.0,45.0,0.0,20.0,,横田 貴満,1,山下 奈緒,0.07,6.7,2,-0.5,naruto,16.0,1.0,雨,13.0,47.0,0.0,5.0,東,1.0
7.13,5.0,2026-04-30,2026-05-15 05:28:10,5,B2,0.0,,37.53,6.03,81.0,19.0,33.3,55.6,,田中 駿兵,1,野田 亜湖,0.03,6.73,3,0.0,naruto,16.0,1.0,雨,13.0,51.4,0.0,5.0,東,1.0
7.07,6.0,2026-04-30,2026-05-15 05:28:10,6,B2,0.0,,36.87,5.83,59.0,13.0,41.7,58.3,,河野 大,1,菅野 はやか,0.06,6.74,6,-0.5,naruto,16.0,1.0,雨,13.0,51.5,0.0,5.0,東,1.0
7.03,1.0,2026-04-30,2026-05-15 05:28:16,1,B1,0.0,,37.1,5.51,62.0,16.0,38.5,61.5,,谷村 一哉,2,赤澤 文香,-0.05,6.64,1,-0.5,naruto,16.0,1.0,雨,14.0,47.2,0.0,17.0,不明,0.0
7.03,2.0,2026-04-30,2026-05-15 05:28:16,2,B1,0.0,,37.37,5.63,57.0,6.0,58.3,66.7,,網代 良芽,2,水野 望美,0.02,6.8,5,-0.5,naruto,16.0,1.0,雨,14.0,46.0,1.0,17.0,不明,0.0
7.07,3.0,2026-04-30,2026-05-15 05:28:16,3,B1,0.0,,36.91,5.79,12.0,12.0,44.4,55.6,,滝沢 崚,2,坂 咲友理,0.01,6.66,2,-0.5,naruto,16.0,1.0,雨,14.0,45.5,1.5,17.0,不明,0.0
7.13,4.0,2026-04-30,2026-05-15 05:28:16,4,B1,0.0,,37.57,5.8,58.0,15.0,38.5,53.8,,荒井 翔伍,2,新田 芳美,-0.05,6.68,3,-0.5,naruto,16.0,1.0,雨,14.0,46.5,0.5,17.0,不明,0.0
