chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
7.17,1.0,2026-05-01,2026-05-15 05:29:28,1,B1,0.0,,36.84,5.8,69.0,45.0,0.0,0.0,,吉岡 誠,1,伊藤 栞,0.01,6.85,4,-0.5,naruto,16.0,2.0,曇り,16.0,56.5,0.0,7.0,南東,2.0
6.97,2.0,2026-05-01,2026-05-15 05:29:28,2,A2,0.0,,36.91,6.02,74.0,14.0,36.4,63.6,,佐々木 完太,1,原田 佑実,0.05,6.87,5,0.0,naruto,16.0,2.0,曇り,16.0,46.0,1.0,7.0,南東,2.0
6.97,3.0,2026-05-01,2026-05-15 05:29:28,3,B1,0.0,,37.58,6.17,73.0,44.0,0.0,44.4,,草川 壮良,1,西岡 育未,0.1,6.74,1,0.0,naruto,16.0,2.0,曇り,16.0,47.0,0.0,7.0,南東,2.0
7.17,4.0,2026-05-01,2026-05-15 05:29:28,4,B1,0.0,,37.28,5.93,76.0,34.0,22.2,33.3,,大谷 健太,1,笠野 友紀恵,0.09,6.84,3,0.0,naruto,16.0,2.0,曇り,16.0,47.1,0.0,7.0,南東,2.0
7.1,5.0,2026-05-01,2026-05-15 05:29:28,5,B1,0.0,,37.38,6.09,83.0,41.0,14.3,28.6,,妹尾 忠幸,1,樫葉 新心,0.12,6.88,6,0.0,naruto,16.0,2.0,曇り,16.0,46.0,1.0,7.0,南東,2.0
7.07,6.0,2026-05-01,2026-05-15 05:29:28,6,B2,0.0,,37.43,6.43,67.0,11.0,40.0,50.0,,富澤 祐作,1,堀内 亜海,0.18,6.83,2,-0.5,naruto,16.0,2.0,曇り,16.0,55.0,0.0,7.0,南東,2.0
7.17,1.0,2026-05-01,2026-05-15 05:29:34,1,A2,0.0,,37.57,5.87,66.0,27.0,27.3,27.3,,小林 甘寧,2,豊田 結,-0.01,6.84,3,-0.5,naruto,16.0,4.0,曇り,17.0,52.7,0.0,5.0,東,4.0
7.13,2.0,2026-05-01,2026-05-15 05:29:34,2,B1,0.0,,37.63,6.63,84.0,37.0,20.0,50.0,,中渡 修作,2,石井 裕美,0.05,6.8,1,-0.5,naruto,16.0,4.0,曇り,17.0,49.5,0.0,5.0,東,4.0
7.23,3.0,2026-05-01,2026-05-15 05:29:34,3,B1,0.0,,38.43,6.13,34.0,13.0,38.5,46.2,,吉島 祥之,2,安達 美帆,0.09,6.81,2,-0.5,naruto,16.0,4.0,曇り,17.0,47.0,0.0,5.0,東,4.0
7.34,4.0,2026-05-01,2026-05-15 05:29:34,4,B2,0.0,,38.97,6.41,36.0,39.0,15.4,23.1,,山谷 央,2,橋谷田 佳織,0.3,6.91,6,-0.5,naruto,16.0,4.0,曇り,17.0,41.0,6.0,5.0,東,4.0
7.33,5.0,2026-05-01,2026-05-15 05:29:34,5,B1,0.0,,38.21,6.06,33.0,16.0,35.7,57.1,,興津 藍,2,中北 涼,0.27,6.9,5,0.0,naruto,16.0,4.0,曇り,17.0,47.8,0.0,5.0,東,4.0
7.27,6.0,2026-05-01,2026-05-15 05:29:34,6,B1,0.0,,39.13,6.12,35.0,25.0,30.8,46.2,,原田 秀弥,2,池田 浩美,0.29,6.88,4,-0.5,naruto,16.0,4.0,曇り,17.0,51.0,0.0,5.0,東,4.0
7.06,1.0,2026-05-01,2026-05-15 05:29:40,1,B1,0.0,,36.82,5.84,55.0,8.0,53.8,69.2,,毒島 誠,3,永田 楽,0.17,6.86,3,-0.5,naruto,16.0,4.0,曇り,18.0,46.0,1.0,5.0,東,4.0
7.23,2.0,2026-05-01,2026-05-15 05:29:40,2,B1,0.0,,38.44,6.19,72.0,36.0,20.0,40.0,,一柳 和孝,3,本部 めぐみ,0.05,6.83,1,-0.5,naruto,16.0,4.0,曇り,18.0,46.0,1.0,5.0,東,4.0
7.35,3.0,2026-05-01,2026-05-15 05:29:40,3,A2,0.0,,38.29,6.2,37.0,17.0,35.7,50.0,,田中 孝明,3,櫻本 あゆみ,-0.06,6.95,6,0.0,naruto,16.0,4.0,曇り,18.0,47.4,0.0,5.0,東,4.0
7.33,4.0,2026-05-01,2026-05-15 05:29:40,4,B1,0.0,,37.6,5.9,63.0,30.0,23.1,61.5,,峰重 侑治,3,山崎 小葉音,0.05,6.84,2,0.0,naruto,16.0,4.0,曇り,18.0,44.0,3.0,5.0,東,4.0
7.42,5.0,2026-05-01,2026-05-15 05:29:40,5,B1,0.0,,37.75,5.9,68.0,26.0,30.0,30.0,,垂水 悠,3,吉田 彩乃,0.05,6.88,4,-0.5,naruto,16.0,4.0,曇り,18.0,47.4,0.0,5.0,東,4.0
7.07,6.0,2026-05-01,2026-05-15 05:29:40,6,B1,0.0,,38.2,6.8,12.0,9.0,42.1,52.6,,滝沢 崚,3,坂 咲友理,0.07,6.89,5,-0.5,naruto,16.0,4.0,曇り,18.0,45.5,1.5,5.0,東,4.0
