chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
8.27,1.0,2026-06-02,2026-06-02 10:17:54,1,A2,0.0,,,6.07,46,21,33.3,50.0,,笠原 亮,1,水摩 敦,0.08,7.06,6.0,0.0,biwako,24.0,5.0,雨,19.0,52.2,0.0,7.0,南東,5.0
8.2,2.0,2026-06-02,2026-06-02 10:17:54,2,B1,0.0,,,5.97,15,11,38.1,50.0,,安達 裕樹,1,山崎 聖司,-0.01,6.94,5.0,0.0,biwako,24.0,5.0,雨,19.0,52.0,0.0,7.0,南東,5.0
8.13,3.0,2026-06-02,2026-06-02 10:17:54,3,B1,0.0,,,6.16,12,23,32.3,54.8,,中 亮太,1,後藤 盛也,-0.15,6.91,4.0,0.0,biwako,24.0,5.0,雨,19.0,52.0,0.0,7.0,南東,5.0
8.1,4.0,2026-06-02,2026-06-02 10:17:54,4,B1,0.0,,,6.02,36,29,30.6,63.9,,山下 友貴,1,河野 主樹,-0.02,6.87,3.0,0.0,biwako,24.0,5.0,雨,19.0,52.6,0.0,7.0,南東,5.0
8.1,5.0,2026-06-02,2026-06-02 10:17:54,5,B1,0.0,,,6.1,16,9,40.9,59.1,,木下 翔太,1,三木 晴斗,0.12,6.86,2.0,0.5,biwako,24.0,5.0,雨,19.0,52.2,0.0,7.0,南東,5.0
8.53,6.0,2026-06-02,2026-06-02 10:17:54,6,B2,0.0,,,6.83,61,8,41.3,56.5,,吉田 拡郎,1,原田 朱理,0.17,6.83,1.0,0.0,biwako,24.0,5.0,雨,19.0,53.5,0.0,7.0,南東,5.0
8.33,1.0,2026-06-02,2026-06-02 10:46:46,1,B1,0.0,,,5.98,41,30,30.6,52.8,,上田 龍星,2,樋口 範政,-0.07,,,,biwako,24.0,5.0,雨,19.0,,,7.0,南東,5.0
8.2,2.0,2026-06-02,2026-06-02 10:46:46,2,A2,0.0,,,6.23,28,27,30.8,35.9,,小池 哲也,2,中村 有裕,-0.01,,,,biwako,24.0,5.0,雨,19.0,,,7.0,南東,5.0
8.17,3.0,2026-06-02,2026-06-02 10:46:46,3,A1,0.0,,,6.5,51,37,24.3,37.8,,芝田 京介,2,鶴本 崇文,0.05,,,,biwako,24.0,5.0,雨,19.0,,,7.0,南東,5.0
8.27,4.0,2026-06-02,2026-06-02 10:46:46,4,B1,0.0,,,6.77,17,33,29.3,39.0,,木村 仁紀,2,半田 尚也,0.04,,,,biwako,24.0,5.0,雨,19.0,,,7.0,南東,5.0
7.94,5.0,2026-06-02,2026-06-02 10:46:46,5,B2,0.0,,,6.73,69,28,30.6,38.9,,山田 雄太,2,高村 諒,-0.07,,,,biwako,24.0,5.0,雨,19.0,,,7.0,南東,5.0
8.07,6.0,2026-06-02,2026-06-02 10:46:46,6,B2,0.0,,,6.57,70,15,36.8,55.3,,馬野 耀,2,鳥本 智史,-0.02,,,,biwako,24.0,5.0,雨,19.0,,,7.0,南東,5.0
8.13,1.0,2026-06-02,2026-06-02 11:22:49,1,B1,0.0,,,6.23,59,17,34.9,53.5,,大峯 豊,3,花田 和明,0.09,6.83,3.0,0.0,biwako,24.0,7.0,雨,19.0,52.0,0.0,7.0,南東,5.0
8.3,2.0,2026-06-02,2026-06-02 11:22:49,2,A2,0.0,,,5.9,68,25,31.8,45.5,,山田 祐也,3,河野 大,0.24,6.9,4.0,0.0,biwako,24.0,7.0,雨,19.0,52.0,0.0,7.0,南東,5.0
8.1,3.0,2026-06-02,2026-06-02 11:22:49,3,A2,0.0,,,5.9,18,2,55.6,66.7,,馬場 剛,3,栗原 直也,0.25,6.79,2.0,0.0,biwako,24.0,7.0,雨,19.0,52.0,0.0,7.0,南東,5.0
8.03,4.0,2026-06-02,2026-06-02 11:22:49,4,A2,0.0,,,6.33,37,19,34.2,52.6,,佐藤 航,3,上原 健次郎,0.16,6.74,1.0,0.0,biwako,24.0,7.0,雨,19.0,52.4,0.0,7.0,南東,5.0
8.03,5.0,2026-06-02,2026-06-02 11:22:49,5,B1,0.0,,,6.5,60,44,7.1,28.6,,別府 昌樹,3,宮嵜 隆太郎,0.04,6.92,5.0,0.0,biwako,24.0,7.0,雨,19.0,60.7,0.0,7.0,南東,5.0
8.03,6.0,2026-06-02,2026-06-02 11:22:49,6,B1,0.0,,,6.47,45,31,29.7,54.0,,溝口 海義也,3,宮村 勇哉,0.09,6.92,5.0,0.5,biwako,24.0,7.0,雨,19.0,53.7,0.0,7.0,南東,5.0
