chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
6.96,1.0,2026-05-01,2026-05-15 06:54:07,1,B1,0.0,,37.09,5.8,30.0,15.0,43.8,62.5,,吉田 俊彦,1,村上 宗太郎,0.08,6.7,2,0.0,tamagawa,19.0,2.0,雨,14.0,52.0,0.0,11.0,南西,3.0
6.8,2.0,2026-05-01,2026-05-15 06:54:07,2,B1,0.0,,37.4,5.96,55.0,12.0,47.1,76.5,,山本 寛久,1,深澤 達徳,0.09,6.73,3,0.0,tamagawa,19.0,2.0,雨,14.0,52.1,0.0,11.0,南西,3.0
7.06,3.0,2026-05-01,2026-05-15 06:54:07,3,A2,0.0,,37.07,5.63,16.0,33.0,27.8,44.4,,天野 友和,1,藤原 菜希,0.16,6.8,6,0.0,tamagawa,19.0,2.0,雨,14.0,47.9,0.0,11.0,南西,3.0
6.8,4.0,2026-05-01,2026-05-15 06:54:07,4,B1,0.0,,37.87,6.51,59.0,19.0,40.0,40.0,,阿波 勝哉,1,大月 遊雅,0.32,6.59,1,2.0,tamagawa,19.0,2.0,雨,14.0,52.0,0.0,11.0,南西,3.0
6.97,5.0,2026-05-01,2026-05-15 06:54:07,5,B1,0.0,,37.51,5.86,36.0,23.0,33.3,33.3,,,1,鈴木 雅希,0.2,6.78,5,0.0,tamagawa,19.0,2.0,雨,14.0,52.8,0.0,11.0,南西,3.0
6.6,6.0,2026-05-01,2026-05-15 06:54:07,6,A1,0.0,,36.9,6.0,17.0,2.0,82.3,94.1,,岡村 仁,1,今泉 友吾,0.27,6.74,4,0.0,tamagawa,19.0,2.0,雨,14.0,52.0,0.0,11.0,南西,3.0
6.77,1.0,2026-05-01,2026-05-15 06:54:13,1,B1,0.0,,36.72,5.84,19.0,28.0,33.3,50.0,,,2,山崎 聖司,0.15,6.73,3,0.0,tamagawa,19.0,2.0,雨,14.0,52.0,0.0,17.0,不明,0.0
6.73,2.0,2026-05-01,2026-05-15 06:54:13,2,B2,0.0,,36.71,5.63,27.0,42.0,16.7,33.3,,,2,若林 樹蘭,0.07,6.67,1,0.0,tamagawa,19.0,2.0,雨,14.0,52.1,0.0,17.0,不明,0.0
6.9,3.0,2026-05-01,2026-05-15 06:54:13,3,A2,0.0,,36.57,5.55,65.0,7.0,57.1,71.4,,,2,三角 哲男,0.14,6.68,2,0.0,tamagawa,19.0,2.0,雨,14.0,52.1,0.0,17.0,不明,0.0
6.93,4.0,2026-05-01,2026-05-15 06:54:13,4,A2,0.0,,36.59,5.37,14.0,27.0,33.3,50.0,,,2,上原 崚,0.11,6.79,6,0.0,tamagawa,19.0,2.0,雨,14.0,52.0,0.0,17.0,不明,0.0
7.03,5.0,2026-05-01,2026-05-15 06:54:13,5,B1,0.0,,37.52,5.53,37.0,44.0,0.0,16.7,,,2,多羅尾 達之,0.11,6.78,5,0.0,tamagawa,19.0,2.0,雨,14.0,50.5,1.5,17.0,不明,0.0
6.83,6.0,2026-05-01,2026-05-15 06:54:13,6,B2,0.0,,37.81,5.77,21.0,46.0,0.0,0.0,,,2,米本 圭佑,0.16,6.77,4,0.0,tamagawa,19.0,2.0,雨,14.0,51.0,1.0,17.0,不明,0.0
6.81,1.0,2026-05-01,2026-05-15 06:54:20,1,B1,0.0,,36.59,5.95,12.0,24.0,33.3,60.0,,川尻 泰輔,3,三浦 裕貴,0.05,6.82,5,0.0,tamagawa,19.0,2.0,雨,15.0,52.3,0.0,13.0,西,2.0
7.03,2.0,2026-05-01,2026-05-15 06:54:20,2,B2,0.0,,37.33,5.7,42.0,26.0,33.3,33.3,,,3,中曽 瑠華,-0.01,6.82,5,0.0,tamagawa,19.0,2.0,雨,15.0,50.2,0.0,13.0,西,2.0
7.03,3.0,2026-05-01,2026-05-15 06:54:20,3,B1,0.0,,37.31,5.72,20.0,40.0,16.7,33.3,,,3,塚田 修二,0.13,6.8,3,0.0,tamagawa,19.0,2.0,雨,15.0,53.6,0.0,13.0,西,2.0
7.2,4.0,2026-05-01,2026-05-15 06:54:20,4,B2,0.0,,37.74,5.57,29.0,39.0,17.6,41.2,,末永 由楽,3,伏見 俊介,0.1,6.8,3,0.5,tamagawa,19.0,2.0,雨,15.0,56.7,0.0,13.0,西,2.0
7.1,5.0,2026-05-01,2026-05-15 06:54:20,5,A1,0.0,,38.21,5.76,74.0,9.0,52.9,70.6,,松山 将吾,3,栗城 匠,0.17,6.75,1,0.5,tamagawa,19.0,2.0,雨,15.0,52.4,0.0,13.0,西,2.0
7.09,6.0,2026-05-01,2026-05-15 06:54:20,6,A1,0.0,,37.33,5.64,28.0,3.0,71.4,100.0,,,3,永井 彪也,0.29,6.75,1,0.0,tamagawa,19.0,2.0,雨,15.0,52.6,0.0,13.0,西,2.0
6.8,1.0,2026-05-01,2026-05-15 06:54:27,1,A2,0.0,,37.14,6.0,70.0,25.0,33.3,46.7,,内山 峻輔,4,平田 さやか,0.23,6.73,1,0.0,tamagawa,19.0,2.0,雨,15.0,47.9,0.0,17.0,不明,0.0
6.97,2.0,2026-05-01,2026-05-15 06:54:27,2,B1,0.0,,37.46,5.97,34.0,18.0,41.2,64.7,,小池 修平,4,高橋 二朗,0.36,6.82,4,0.0,tamagawa,19.0,2.0,雨,15.0,52.0,0.0,17.0,不明,0.0
6.9,3.0,2026-05-01,2026-05-15 06:54:27,3,A1,0.0,,37.4,6.03,15.0,16.0,42.9,71.4,,,4,山田 哲也,0.21,6.75,2,0.0,tamagawa,19.0,2.0,雨,15.0,52.0,0.0,17.0,不明,0.0
7.0,4.0,2026-05-01,2026-05-15 06:54:27,4,B1,0.0,,37.56,6.0,31.0,45.0,0.0,0.0,,,4,寺島 美里,0.11,6.78,3,0.0,tamagawa,19.0,2.0,雨,15.0,47.0,0.0,17.0,不明,0.0
7.03,5.0,2026-05-01,2026-05-15 06:54:27,5,A1,0.0,,36.97,5.67,32.0,17.0,42.9,71.4,,,4,若林 将,0.16,6.82,4,0.0,tamagawa,19.0,2.0,雨,15.0,52.4,0.0,17.0,不明,0.0
7.03,6.0,2026-05-01,2026-05-15 06:54:27,6,B2,0.0,,37.43,5.9,56.0,30.0,31.2,37.5,,服部 剛,4,阿部 未侑,0.14,6.83,6,0.0,tamagawa,19.0,2.0,雨,15.0,53.1,0.0,17.0,不明,0.0
7.0,1.0,2026-05-01,2026-05-15 06:54:35,1,A1,1.0,,37.06,5.94,33.0,31.0,31.2,43.8,,森 弘行,5,廣中 智紗衣,0.23,6.87,6,0.0,tamagawa,19.0,2.0,曇り,16.0,46.0,1.0,5.0,東,1.0
7.02,2.0,2026-05-01,2026-05-15 06:54:35,2,A2,1.0,,37.31,5.83,72.0,29.0,33.3,83.3,,石原 翼,5,田中 豪,0.27,6.82,3,0.0,tamagawa,19.0,2.0,曇り,16.0,52.9,0.0,5.0,東,1.0
7.0,3.0,2026-05-01,2026-05-15 06:54:35,3,B1,1.0,,37.58,5.9,45.0,35.0,25.0,50.0,,村上 功祐,5,折下 寛法,0.03,6.85,5,0.0,tamagawa,19.0,2.0,曇り,16.0,52.0,0.0,5.0,東,1.0
7.0,5.0,2026-05-01,2026-05-15 06:54:35,4,B1,1.0,,37.5,5.61,66.0,22.0,37.5,56.2,,酒井 俊弘,5,堀越 雄貴,0.24,6.77,2,0.0,tamagawa,19.0,2.0,曇り,16.0,51.0,1.0,5.0,東,1.0
7.1,4.0,2026-05-01,2026-05-15 06:54:35,5,B1,1.0,,39.07,6.34,59.0,19.0,40.0,40.0,,阿波 勝哉,5,大月 遊雅,0.32,6.72,1,1.5,tamagawa,19.0,2.0,曇り,16.0,52.0,0.0,5.0,東,1.0
6.88,6.0,2026-05-01,2026-05-15 06:54:35,6,B2,1.0,,38.79,6.67,24.0,43.0,0.0,0.0,,,5,市川 瑚幸,0.16,6.83,4,0.0,tamagawa,19.0,2.0,曇り,16.0,46.5,0.5,5.0,東,1.0
6.94,1.0,2026-05-01,2026-05-15 06:54:41,1,A2,0.0,,37.06,6.07,35.0,32.0,28.6,85.7,,,6,後藤 翔之,0.14,6.73,1,0.0,tamagawa,19.0,2.0,曇り,16.0,54.4,0.0,17.0,不明,0.0
6.97,2.0,2026-05-01,2026-05-15 06:54:41,2,B1,0.0,,37.49,6.01,47.0,41.0,16.7,33.3,,,6,後藤 隼之,0.25,6.89,6,0.0,tamagawa,19.0,2.0,曇り,16.0,55.1,0.0,17.0,不明,0.0
7.1,3.0,2026-05-01,2026-05-15 06:54:41,3,B1,0.0,,37.86,5.97,30.0,15.0,43.8,62.5,,吉田 俊彦,6,村上 宗太郎,0.37,6.77,4,0.0,tamagawa,19.0,2.0,曇り,16.0,52.0,0.0,17.0,不明,0.0
7.03,4.0,2026-05-01,2026-05-15 06:54:41,4,B1,0.0,,37.33,5.97,19.0,28.0,33.3,50.0,,,6,山崎 聖司,0.15,6.8,5,0.0,tamagawa,19.0,2.0,曇り,16.0,52.0,0.0,17.0,不明,0.0
7.13,5.0,2026-05-01,2026-05-15 06:54:41,5,A1,0.0,,37.03,5.62,71.0,13.0,47.1,70.6,,三村 岳人,6,中野 次郎,0.19,6.74,3,1.0,tamagawa,19.0,2.0,曇り,16.0,54.3,0.0,17.0,不明,0.0
6.83,6.0,2026-05-01,2026-05-15 06:54:41,6,A2,0.0,,37.15,5.77,64.0,4.0,66.7,66.7,,橋口 真樹,6,内堀 学,0.05,6.73,1,1.0,tamagawa,19.0,2.0,曇り,16.0,52.0,0.0,17.0,不明,0.0
6.9,1.0,2026-05-01,2026-05-15 06:54:47,1,A2,0.0,,36.52,5.65,75.0,21.0,37.5,56.2,,相原 利章,7,杉山 貴博,0.07,6.7,1,0.0,tamagawa,19.0,2.0,曇り,17.0,52.6,0.0,7.0,南東,1.0
6.93,2.0,2026-05-01,2026-05-15 06:54:47,2,B1,0.0,,37.09,5.77,11.0,14.0,46.7,60.0,,高山 秀雄,7,荻野 裕介,-0.02,6.8,5,0.0,tamagawa,19.0,2.0,曇り,17.0,52.1,0.0,7.0,南東,1.0
6.87,3.0,2026-05-01,2026-05-15 06:54:47,3,B1,0.0,,37.55,5.93,36.0,23.0,33.3,33.3,,,7,鈴木 雅希,-0.02,6.78,2,0.0,tamagawa,19.0,2.0,曇り,17.0,52.8,0.0,7.0,南東,1.0
