venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
tokoname,2026-06-04,1,1,石原 翼,A2,37.13,5.56,7.25,6.71,1,0.0,1,,,52.0,0.0,2026-06-04 10:10:41,1,31.5,48.9,19,本吉 正樹,0.09,True,晴,22,23,3,7,南東,1
tokoname,2026-06-04,1,2,中村 駿平,B1,38.47,5.66,7.29,6.78,3,0.0,2,,,53.1,0.0,2026-06-04 10:10:41,32,32.6,47.2,13,松井 洪弥,0.25,True,晴,22,23,3,7,南東,1
tokoname,2026-06-04,1,3,藤井 徹,B1,38.23,5.56,7.32,6.77,2,0.0,3,,,52.2,0.0,2026-06-04 10:10:41,36,29.6,52.1,25,一ノ木 匠,0.26,True,晴,22,23,3,7,南東,1
tokoname,2026-06-04,1,4,川口 貴久,B1,38.1,5.64,7.26,6.79,5,-0.5,4,,,55.6,0.0,2026-06-04 10:10:41,5,32.9,53.3,11,,0.15,True,晴,22,23,3,7,南東,1
tokoname,2026-06-04,1,5,坂口 諒宗,B2,37.8,5.37,7.27,6.8,6,-0.5,6,,,52.0,0.0,2026-06-04 10:10:41,38,32.5,48.3,14,,0.15,True,晴,22,23,3,7,南東,1
tokoname,2026-06-04,1,6,渡辺 空依,B1,37.97,5.42,7.27,6.78,3,0.0,5,,,53.0,0.0,2026-06-04 10:10:41,43,39.0,51.3,3,,0.16,True,晴,22,23,3,7,南東,1
tokoname,2026-06-04,2,1,松下 直也,B1,37.3,5.61,7.12,6.78,2,0.0,1,,,52.2,0.0,2026-06-04 10:48:02,52,35.0,52.4,5,,-0.05,False,晴,22,23,3,7,南東,1
tokoname,2026-06-04,2,2,古田 祐貴,A2,37.48,5.57,7.23,6.8,5,0.0,2,,,52.0,0.0,2026-06-04 10:48:02,37,30.7,46.0,21,常盤 海心,-0.03,False,晴,22,23,3,7,南東,1
tokoname,2026-06-04,2,3,平川 香織,A2,37.58,5.72,7.2,6.76,1,0.0,3,,,47.0,0.0,2026-06-04 10:48:02,45,25.9,43.9,36,,0.15,False,晴,22,23,3,7,南東,1
tokoname,2026-06-04,2,4,丹下 健,B1,37.6,5.56,7.31,6.78,2,-0.5,4,,,54.1,0.0,2026-06-04 10:48:02,48,20.0,31.1,41,大塚 浩二,0.03,False,晴,22,23,3,7,南東,1
tokoname,2026-06-04,2,5,柳内 敬太,A2,37.81,5.68,7.43,6.78,2,0.0,5,,,52.0,0.0,2026-06-04 10:48:02,8,34.6,51.8,6,,0.03,False,晴,22,23,3,7,南東,1
tokoname,2026-06-04,2,6,長野 道臣,B1,37.63,5.66,7.35,6.84,6,0.0,6,,,54.3,0.0,2026-06-04 10:48:02,13,33.1,46.2,10,鈴木 柊介,0.12,False,晴,22,23,3,7,南東,1
tokoname,2026-06-04,3,1,金子 貴志,B1,37.68,5.72,7.2,6.81,4,0.0,1,,,51.0,1.0,2026-06-04 11:16:27,29,34.5,54.5,7,樫葉 新心,0.1,False,曇り,21,23,3,7,南東,1
