chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
7.93,1.0,2026-04-28,2026-05-15 02:27:01,1,B1,0.0,,37.35,5.27,63.0,30.0,20.0,30.0,,黒田 誠司,1,鈴木 峻佑,0.04,6.62,2,0.0,hamanako,19.0,2.0,晴,19.0,53.2,0.0,13.0,西,4.0
8.02,2.0,2026-04-28,2026-05-15 02:27:01,2,B1,0.0,,37.67,5.22,66.0,36.0,10.0,20.0,,中北 涼,1,宇野 博之,0.16,6.76,6,-0.5,hamanako,19.0,2.0,晴,19.0,53.7,0.0,13.0,西,4.0
7.94,3.0,2026-04-28,2026-05-15 02:27:01,3,B1,0.0,,37.45,5.44,41.0,46.0,0.0,0.0,,宮崎 奏磨,1,山谷 央,0.07,6.68,3,-0.5,hamanako,19.0,2.0,晴,19.0,52.2,0.0,13.0,西,4.0
7.97,4.0,2026-04-28,2026-05-15 02:27:01,4,B1,0.0,,37.39,5.34,57.0,40.0,8.3,16.7,,伏島 祐介,1,新田 智彰,0.29,6.73,4,0.0,hamanako,19.0,2.0,晴,19.0,55.0,0.0,13.0,西,4.0
8.25,5.0,2026-04-28,2026-05-15 02:27:01,5,B1,0.0,,37.92,5.57,43.0,42.0,7.7,15.4,リング×３,若林 麗,1,阿波 勝哉,0.27,6.59,1,2.0,hamanako,19.0,2.0,晴,19.0,55.1,0.0,13.0,西,4.0
8.03,6.0,2026-04-28,2026-05-15 02:27:01,6,B1,0.0,,37.71,5.35,60.0,18.0,30.0,30.0,,野口 勝弘,1,齋藤 智裕,0.09,6.75,5,-0.5,hamanako,19.0,2.0,晴,19.0,56.8,0.0,13.0,西,4.0
7.95,1.0,2026-04-28,2026-05-15 02:27:07,1,B2,0.0,,37.32,5.23,59.0,9.0,40.0,60.0,,渡邊 雄一郎,2,山道 諄也,0.2,6.61,1,0.0,hamanako,19.0,2.0,晴,19.0,53.2,0.0,13.0,西,4.0
7.77,2.0,2026-04-28,2026-05-15 02:27:07,2,A2,0.0,,37.74,5.44,8.0,3.0,55.0,65.0,,横川 聖志,2,藤田 靖弘,0.05,6.71,5,-0.5,hamanako,19.0,2.0,晴,19.0,52.4,0.0,13.0,西,4.0
7.83,3.0,2026-04-28,2026-05-15 02:27:07,3,B1,0.0,,37.84,5.34,64.0,17.0,30.8,38.5,,梶野 学志,2,村松 遥輝,0.31,6.61,1,0.0,hamanako,19.0,2.0,晴,19.0,52.3,0.0,13.0,西,4.0
7.89,4.0,2026-04-28,2026-05-15 02:27:07,4,A2,0.0,,37.45,5.27,33.0,31.0,16.7,25.0,,鳥居塚 嶺王,2,栗原 直也,0.3,6.66,3,-0.5,hamanako,19.0,2.0,晴,19.0,52.0,0.0,13.0,西,4.0
7.86,5.0,2026-04-28,2026-05-15 02:27:07,5,A2,0.0,,38.18,5.33,51.0,35.0,14.3,28.6,,坂 咲友理,2,吉島 祥之,0.14,6.72,6,-0.5,hamanako,19.0,2.0,晴,19.0,53.4,0.0,13.0,西,4.0
7.86,6.0,2026-04-28,2026-05-15 02:27:07,6,B1,0.0,,37.64,5.45,9.0,25.0,23.1,23.1,,藤原 駿,2,河合 三弘,0.14,6.66,3,-0.5,hamanako,19.0,2.0,晴,19.0,53.1,0.0,13.0,西,4.0
8.05,1.0,2026-04-28,2026-05-15 02:27:15,1,B1,0.0,,37.47,5.22,28.0,37.0,9.1,18.2,,豊田 祥生,3,加藤 啓太,0.34,6.65,3,-0.5,hamanako,20.0,3.0,晴,19.0,52.0,0.0,13.0,西,5.0
