venue,date,race,frame,racer,grade,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user
edogawa,2026-04-29,3,5,大塚 康雅,,2026-05-15 01:14:19,30,23.3,36.5,49,佐藤 大佑
edogawa,2026-04-29,3,6,港 理樹,,2026-05-15 01:14:19,62,38.5,53.0,7,川合 理司
edogawa,2026-04-29,4,1,近藤 雄一郎,,2026-05-15 01:14:24,35,27.5,45.0,42,福田 翔吾
edogawa,2026-04-29,4,2,澤崎 雄哉,,2026-05-15 01:14:24,70,26.7,42.4,46,松井 貫太
edogawa,2026-04-29,4,3,萩原 知哉,,2026-05-15 01:14:24,67,31.0,48.8,31,上之 晃弘
edogawa,2026-04-29,4,4,佐藤 右京,,2026-05-15 01:14:24,51,31.1,46.0,30,田川 大貴
edogawa,2026-04-29,4,5,戸塚 邦好,,2026-05-15 01:14:24,54,32.1,47.3,22,松田 淳平
edogawa,2026-04-29,4,6,浅井 翼,,2026-05-15 01:14:24,40,36.6,48.1,10,高橋 英之
edogawa,2026-04-29,5,1,三品 隆浩,,2026-05-15 01:14:29,38,32.3,48.5,21,妹尾 忠幸
edogawa,2026-04-29,5,2,前沢 丈史,,2026-05-15 01:14:29,49,37.3,52.1,9,片岡 秀樹
edogawa,2026-04-29,5,3,加藤 政彦,,2026-05-15 01:14:29,60,35.9,55.0,12,黄金井 力良
edogawa,2026-04-29,5,4,池田 雷太,,2026-05-15 01:14:29,69,43.6,59.6,3,澤 大介
edogawa,2026-04-29,5,5,齋藤 勇,,2026-05-15 01:14:29,64,27.2,43.4,44,松崎 祐太郎
edogawa,2026-04-29,5,6,石渡 翔一郎,,2026-05-15 01:14:29,63,34.2,52.5,16,郷原 章平
edogawa,2026-04-29,6,1,上村 宏太,,2026-05-15 01:14:35,37,31.1,48.6,29,山道 諄也
edogawa,2026-04-29,6,2,桑原 将光,,2026-05-15 01:14:35,18,34.7,51.0,15,栗原 直也
edogawa,2026-04-29,6,3,大塚 雅治,,2026-05-15 01:14:35,52,30.2,44.8,33,小野 達哉
edogawa,2026-04-29,6,4,飯山 泰,,2026-05-15 01:14:35,59,33.9,49.2,17,上原 健次郎
edogawa,2026-04-29,6,5,山田 亮太,,2026-05-15 01:14:35,58,31.3,47.4,27,藤山 翔大
edogawa,2026-04-29,6,6,本吉 正樹,,2026-05-15 01:14:35,46,30.2,46.2,32,小川 竜太朗
edogawa,2026-04-29,7,1,寺島 吉彦,,2026-05-15 01:14:41,55,37.9,58.6,8,吉川 勇作
edogawa,2026-04-29,7,2,伏田 裕隆,,2026-05-15 01:14:41,14,31.7,45.0,25,柳橋 宏紀
edogawa,2026-04-29,7,3,桑島 和宏,,2026-05-15 01:14:41,48,42.7,54.7,4,島村 隆幸
edogawa,2026-04-29,7,4,高山 弘斗,,2026-05-15 01:14:41,13,28.2,39.7,38,船岡 洋一郎
edogawa,2026-04-29,7,5,関根 彰人,,2026-05-15 01:14:41,16,29.8,44.1,34,武田 正紀
edogawa,2026-04-29,7,6,渡辺 豊,,2026-05-15 01:14:41,22,32.9,45.6,20,三嶌 誠司
edogawa,2026-04-29,8,1,磯村 匠,,2026-05-15 01:14:45,71,39.6,51.6,5,中 亮太
edogawa,2026-04-29,8,2,品田 直樹,,2026-05-15 01:14:45,47,29.0,52.4,36,坪井 爽佑
edogawa,2026-04-29,8,3,戸塚 邦好,,2026-05-15 01:14:45,54,32.1,47.3,22,松田 淳平
edogawa,2026-04-29,8,4,荒井 翔伍,,2026-05-15 01:14:45,34,31.8,45.3,23,小坂 尚哉
edogawa,2026-04-29,8,5,田邉 亮蔵,,2026-05-15 01:14:45,61,31.4,48.8,26,飯島 昌弘
edogawa,2026-04-29,8,6,港 理樹,,2026-05-15 01:14:45,62,38.5,53.0,7,川合 理司
edogawa,2026-04-29,9,1,尾道 佳諭,,2026-05-15 01:14:52,50,26.9,46.3,45,西尾 亮輔
edogawa,2026-04-29,9,2,渡邉 雄朗,,2026-05-15 01:14:52,25,26.3,40.7,47,山口 亮
edogawa,2026-04-29,9,3,内山 文典,,2026-05-15 01:14:52,36,35.0,53.8,14,増田 進
edogawa,2026-04-29,9,4,高橋 勲,,2026-05-15 01:14:52,28,27.5,46.6,41,幸田 智裕
edogawa,2026-04-29,9,5,石渡 翔一郎,,2026-05-15 01:14:52,63,34.2,52.5,16,郷原 章平
edogawa,2026-04-29,9,6,多田 有佑,,2026-05-15 01:14:52,56,44.3,56.6,2,藤原 仙二
edogawa,2026-04-29,10,1,大池 佑来,,2026-05-15 01:14:58,57,33.6,53.7,18,山下 流心
edogawa,2026-04-29,10,2,加藤 政彦,,2026-05-15 01:14:58,60,35.9,55.0,12,黄金井 力良
edogawa,2026-04-29,10,3,小原 聡将,,2026-05-15 01:14:58,45,28.7,42.6,37,中田 友也
edogawa,2026-04-29,10,4,中島 航,,2026-05-15 01:14:58,12,31.2,48.2,28,竹之内 極
edogawa,2026-04-29,10,5,佐藤 右京,,2026-05-15 01:14:58,51,31.1,46.0,30,田川 大貴
edogawa,2026-04-29,10,6,大塚 雅治,,2026-05-15 01:14:58,52,30.2,44.8,33,小野 達哉
edogawa,2026-04-29,11,1,飯山 泰,,2026-05-15 01:15:04,59,33.9,49.2,17,上原 健次郎
edogawa,2026-04-29,11,2,齋藤 勇,,2026-05-15 01:15:04,64,27.2,43.4,44,松崎 祐太郎
edogawa,2026-04-29,11,3,山本 英志,,2026-05-15 01:15:04,31,39.3,57.9,6,米田 隆弘
edogawa,2026-04-29,11,4,森作 雄大,,2026-05-15 01:15:04,27,33.2,46.6,19,岩橋 裕馬
edogawa,2026-04-29,11,5,尾形 栄治,,2026-05-15 01:15:04,66,36.4,52.1,11,堀越 雄貴
edogawa,2026-04-29,11,6,澤崎 雄哉,,2026-05-15 01:15:04,70,26.7,42.4,46,松井 貫太
edogawa,2026-04-29,12,1,前沢 丈史,,2026-05-15 01:15:11,49,37.3,52.1,9,片岡 秀樹
edogawa,2026-04-29,12,2,磯村 匠,,2026-05-15 01:15:11,71,39.6,51.6,5,中 亮太
edogawa,2026-04-29,12,3,坂本 一真,,2026-05-15 01:15:11,41,35.2,48.4,13,石渡 翔一郎
edogawa,2026-04-29,12,4,永田 秀二,,2026-05-15 01:15:11,32,24.3,37.9,48,鶴田 勇雄
edogawa,2026-04-29,12,5,伏田 裕隆,,2026-05-15 01:15:11,14,31.7,45.0,25,柳橋 宏紀
edogawa,2026-04-29,12,6,萩原 知哉,,2026-05-15 01:15:11,67,31.0,48.8,31,上之 晃弘
