chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
8.05,1.0,2026-05-08,2026-05-15 02:38:46,1,A2,1.0,,37.02,5.24,7,20,41.7,50.0,,香月 大輝,1,松下 一也,-0.01,6.69,2.0,-0.5,hamanako,19.0,2.0,曇り,20.0,52.8,0.0,15.0,北西,3.0
8.07,2.0,2026-05-08,2026-05-15 02:38:46,2,B1,1.0,,37.64,5.21,24,35,29.2,45.8,,大田 直弥,1,木村 紗友希,0.14,6.71,3.0,0.0,hamanako,19.0,2.0,曇り,20.0,47.0,0.0,15.0,北西,3.0
8.32,6.0,2026-05-08,2026-05-15 02:38:46,3,B1,1.0,,38.19,5.3,51,44,19.1,38.1,,吉島 祥之,1,星 栄爾,0.16,6.72,5.0,0.0,hamanako,19.0,2.0,曇り,20.0,54.3,0.0,15.0,北西,3.0
8.03,3.0,2026-05-08,2026-05-15 02:38:46,4,B1,1.0,,37.64,5.35,49,32,30.4,43.5,,土屋 蘭,1,渡邉 英児,0.28,6.68,1.0,-0.5,hamanako,19.0,2.0,曇り,20.0,52.7,0.0,15.0,北西,3.0
8.16,4.0,2026-05-08,2026-05-15 02:38:46,5,A2,1.0,,37.16,5.28,40,34,29.2,41.7,,岩崎 芳美,1,金子 萌,0.08,6.73,6.0,-0.5,hamanako,19.0,2.0,曇り,20.0,51.5,0.5,15.0,北西,3.0
7.97,5.0,2026-05-08,2026-05-15 02:38:46,6,B2,1.0,,37.33,5.19,58,39,26.1,43.5,,山本 浩輔,1,藤田 康生,0.11,6.71,3.0,0.0,hamanako,19.0,2.0,曇り,20.0,51.5,0.5,15.0,北西,3.0
8.13,1.0,2026-05-08,2026-05-15 02:38:52,1,A2,0.0,,37.38,5.3,33,42,20.0,32.0,,栗原 直也,2,杉田 篤光,0.17,6.73,6.0,0.0,hamanako,19.0,1.0,曇り,20.0,52.7,0.0,15.0,北西,3.0
7.81,2.0,2026-05-08,2026-05-15 02:38:52,2,B1,0.0,,38.01,5.43,38,29,32.0,48.0,,石川 吉鎬,2,倉田 郁美,0.21,6.63,1.0,-0.5,hamanako,19.0,1.0,曇り,20.0,48.4,0.0,15.0,北西,3.0
7.83,3.0,2026-05-08,2026-05-15 02:38:52,3,B1,0.0,,38.3,5.56,46,19,41.7,70.8,,笠 雅雄,2,齋藤 達希,0.13,6.68,2.0,0.0,hamanako,19.0,1.0,曇り,20.0,53.2,0.0,15.0,北西,3.0
8.01,4.0,2026-05-08,2026-05-15 02:38:52,4,A1,0.0,,37.97,5.33,13,26,36.0,72.0,,渡邊 裕貴,2,池田 雄一,0.07,6.71,4.0,-0.5,hamanako,19.0,1.0,曇り,20.0,52.0,0.0,15.0,北西,3.0
7.82,5.0,2026-05-08,2026-05-15 02:38:52,5,A1,0.0,,37.79,5.36,48,21,41.7,54.2,,藤山 雅弘,2,徳増 秀樹,0.08,6.69,3.0,-0.5,hamanako,19.0,1.0,曇り,20.0,53.4,0.0,15.0,北西,3.0
7.87,6.0,2026-05-08,2026-05-15 02:38:52,6,B1,0.0,,37.07,5.35,17,31,30.4,39.1,,桑原 将光,2,村松 将平,0.11,6.71,4.0,-0.5,hamanako,19.0,1.0,曇り,20.0,52.1,0.0,15.0,北西,3.0
8.0,1.0,2026-05-08,2026-05-15 02:39:00,1,B1,0.0,,36.94,5.18,18,27,33.3,51.8,,,3,山口 晃朋,-0.01,6.69,3.0,0.0,hamanako,19.0,1.0,曇り,21.0,52.0,0.0,15.0,北西,3.0
8.09,2.0,2026-05-08,2026-05-15 02:39:00,2,B1,0.0,,37.26,5.24,53,45,13.6,31.8,,間野 兼礼,3,長野 道臣,0.07,6.71,4.0,-0.5,hamanako,19.0,1.0,曇り,21.0,54.3,0.0,15.0,北西,3.0
8.03,3.0,2026-05-08,2026-05-15 02:39:00,3,A1,0.0,,37.02,5.45,15,15,44.4,70.4,,石川 諒,3,若林 義人,-0.02,6.67,2.0,-0.5,hamanako,19.0,1.0,曇り,21.0,55.0,0.0,15.0,北西,3.0
8.09,4.0,2026-05-08,2026-05-15 02:39:00,4,A2,0.0,,37.09,5.41,56,4,56.0,72.0,,和田 兼輔,3,原 豊土,0.02,6.61,1.0,0.0,hamanako,19.0,1.0,曇り,21.0,54.9,0.0,15.0,北西,3.0
