chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
7.32,1.0,2026-04-29,2026-05-15 06:04:55,1,B1,0.0,,36.64,5.5,24.0,46.0,,,,,1,菊池 宏志,0.11,6.83,1,-0.5,shimonoseki,21.0,5.0,晴,17.0,52.0,0.0,5.0,東,5.0
7.4,2.0,2026-04-29,2026-05-15 06:04:55,2,B1,0.0,,37.21,5.66,46.0,41.0,,,,,1,大井 清貴,0.32,6.94,4,0.0,shimonoseki,21.0,5.0,晴,17.0,54.1,0.0,5.0,東,5.0
7.55,3.0,2026-04-29,2026-05-15 06:04:55,3,B1,0.0,,37.56,5.77,45.0,2.0,,,,,1,赤峰 和也,0.01,6.98,5,0.0,shimonoseki,21.0,5.0,晴,17.0,53.0,0.0,5.0,東,5.0
7.42,4.0,2026-04-29,2026-05-15 06:04:55,4,B1,0.0,,36.87,5.47,15.0,14.0,,,,,1,松田 憲幸,0.05,6.99,6,0.0,shimonoseki,21.0,5.0,晴,17.0,52.0,0.0,5.0,東,5.0
7.33,5.0,2026-04-29,2026-05-15 06:04:55,5,A2,0.0,,36.74,5.56,52.0,23.0,,,,,1,向井 美鈴,0.04,6.86,2,0.0,shimonoseki,21.0,5.0,晴,17.0,44.0,3.0,5.0,東,5.0
7.46,6.0,2026-04-29,2026-05-15 06:04:55,6,B1,0.0,,37.64,5.52,69.0,35.0,,,,,1,佐藤 駿介,-0.01,6.91,3,0.0,shimonoseki,21.0,5.0,晴,17.0,52.0,0.0,5.0,東,5.0
7.53,1.0,2026-04-29,2026-05-15 06:05:01,1,B1,0.0,,36.88,5.48,60.0,42.0,,,,,2,胡本 悟志,0.04,6.87,3,0.0,shimonoseki,21.0,4.0,曇り,17.0,51.5,0.5,5.0,東,4.0
7.4,2.0,2026-04-29,2026-05-15 06:05:01,2,B2,0.0,,37.01,5.8,55.0,13.0,,,,,2,上瀧 絢也,-0.11,6.84,1,-0.5,shimonoseki,21.0,4.0,曇り,17.0,53.1,0.0,5.0,東,4.0
7.26,3.0,2026-04-29,2026-05-15 06:05:01,3,B1,0.0,,37.25,6.21,33.0,3.0,,,,,2,山崎 祥,-0.02,6.85,2,0.0,shimonoseki,21.0,4.0,曇り,17.0,52.0,0.0,5.0,東,4.0
7.44,4.0,2026-04-29,2026-05-15 06:05:01,4,B1,0.0,,37.26,5.53,34.0,4.0,,,,,2,上村 慎太郎,-0.01,6.89,5,0.0,shimonoseki,21.0,4.0,曇り,17.0,52.0,0.0,5.0,東,4.0
7.43,5.0,2026-04-29,2026-05-15 06:05:01,5,B1,0.0,,37.71,5.73,54.0,36.0,,,,,2,木場 雄二郎,0.02,6.87,3,-0.5,shimonoseki,21.0,4.0,曇り,17.0,55.8,0.0,5.0,東,4.0
7.57,6.0,2026-04-29,2026-05-15 06:05:01,6,B1,0.0,,37.57,6.14,57.0,25.0,,,,,2,福山 恵里奈,-0.03,6.93,6,0.0,shimonoseki,21.0,4.0,曇り,17.0,48.4,0.0,5.0,東,4.0
7.4,1.0,2026-04-29,2026-05-15 06:05:07,1,B1,1.0,,37.08,5.8,20.0,22.0,,,,,3,松田 竜馬,0.03,6.94,6,0.0,shimonoseki,21.0,4.0,曇り,17.0,55.0,0.0,5.0,東,4.0
7.44,2.0,2026-04-29,2026-05-15 06:05:07,2,A2,1.0,,36.77,5.7,62.0,32.0,,,,,3,百武 翔,0.08,6.9,3,0.0,shimonoseki,21.0,4.0,曇り,17.0,52.0,0.0,5.0,東,4.0
7.47,4.0,2026-04-29,2026-05-15 06:05:07,3,B1,1.0,,37.1,5.3,73.0,17.0,,,,,3,山田 佑樹,0.13,6.88,1,0.0,shimonoseki,21.0,4.0,曇り,17.0,55.2,0.0,5.0,東,4.0
7.42,5.0,2026-04-29,2026-05-15 06:05:07,4,B2,1.0,,37.23,5.53,23.0,38.0,,,,,3,庄島 潤成,0.04,6.89,2,-0.5,shimonoseki,21.0,4.0,曇り,17.0,53.7,0.0,5.0,東,4.0
7.34,3.0,2026-04-29,2026-05-15 06:05:07,5,A1,1.0,,37.03,5.94,22.0,45.0,,,,,3,石川 真二,0.11,6.93,5,-0.5,shimonoseki,21.0,4.0,曇り,17.0,52.7,0.0,5.0,東,4.0
7.38,6.0,2026-04-29,2026-05-15 06:05:07,6,A1,1.0,,36.78,5.48,39.0,43.0,,,,,3,長尾 章平,-0.03,6.91,4,0.0,shimonoseki,21.0,4.0,曇り,17.0,52.1,0.0,5.0,東,4.0
7.34,1.0,2026-04-29,2026-05-15 06:05:13,1,B1,0.0,,36.43,5.58,37.0,18.0,,,,,4,重冨 勇哉,0.01,6.84,4,-0.5,shimonoseki,21.0,4.0,曇り,17.0,55.0,0.0,5.0,東,4.0
7.38,2.0,2026-04-29,2026-05-15 06:05:13,2,A1,0.0,,36.93,5.33,18.0,47.0,,,,,4,柳生 泰二,0.14,6.8,1,0.0,shimonoseki,21.0,4.0,曇り,17.0,52.0,0.0,5.0,東,4.0
7.34,3.0,2026-04-29,2026-05-15 06:05:13,3,B2,0.0,,36.81,5.46,66.0,21.0,,,,,4,吉田 祐貴,0.18,6.8,1,-0.5,shimonoseki,21.0,4.0,曇り,17.0,54.4,0.0,5.0,東,4.0
7.4,4.0,2026-04-29,2026-05-15 06:05:13,4,A2,0.0,,37.37,5.5,31.0,8.0,,,,,4,大田 直弥,-0.02,6.88,5,-0.5,shimonoseki,21.0,4.0,曇り,17.0,52.9,0.0,5.0,東,4.0
7.36,5.0,2026-04-29,2026-05-15 06:05:13,5,A2,0.0,,37.53,5.6,21.0,44.0,,,,,4,武重 雄介,0.15,6.93,6,0.0,shimonoseki,21.0,4.0,曇り,17.0,54.5,0.0,5.0,東,4.0
7.48,6.0,2026-04-29,2026-05-15 06:05:13,6,B1,0.0,,37.23,5.63,72.0,34.0,,,,,4,瀬川 大地,0.04,6.83,3,-0.5,shimonoseki,21.0,4.0,曇り,17.0,53.7,0.0,5.0,東,4.0
7.41,1.0,2026-04-29,2026-05-15 06:05:19,1,A1,0.0,,36.36,5.61,29.0,29.0,,,,,5,安河内 健,-0.09,6.8,1,0.0,shimonoseki,21.0,4.0,曇り,16.0,56.8,0.0,5.0,東,4.0
7.44,2.0,2026-04-29,2026-05-15 06:05:19,2,A1,0.0,,36.34,5.53,26.0,26.0,,,,,5,前原 大道,0.18,6.83,2,0.0,shimonoseki,21.0,4.0,曇り,16.0,52.0,0.0,5.0,東,4.0
7.33,3.0,2026-04-29,2026-05-15 06:05:19,3,B2,0.0,,37.4,6.12,13.0,40.0,,,,,5,小林 基樹,0.06,6.83,2,-0.5,shimonoseki,21.0,4.0,曇り,16.0,53.7,0.0,5.0,東,4.0
7.36,4.0,2026-04-29,2026-05-15 06:05:19,4,A1,0.0,,37.08,5.86,53.0,10.0,,,,,5,原田 篤志,0.06,6.91,6,0.0,shimonoseki,21.0,4.0,曇り,16.0,51.5,0.5,5.0,東,4.0
7.49,5.0,2026-04-29,2026-05-15 06:05:19,5,B1,0.0,,37.79,5.87,64.0,37.0,,,,,5,栗山 繁洋,0.04,6.84,4,-0.5,shimonoseki,21.0,4.0,曇り,16.0,52.8,0.0,5.0,東,4.0
