venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
miyajima,2026-05-26,1,1,榎 幸司,A2,36.76,5.55,7.17,6.65,1,-0.5,1,,,51.5,0.5,2026-05-26 20:49:05,34,30.1,46.6,24,森 智哉,0.08,False,曇り,22,22,1,11,南西,1
miyajima,2026-05-26,1,2,奥田 誠,B1,36.71,5.76,7.2,6.67,3,0.0,2,,キャブ,52.8,0.0,2026-05-26 20:49:05,29,28.0,48.9,31,高橋 英之,0.02,False,曇り,22,22,1,11,南西,1
miyajima,2026-05-26,1,3,堀越 雄貴,B1,37.49,5.38,7.2,6.65,1,-0.5,3,,,51.0,1.0,2026-05-26 20:49:05,51,39.5,56.0,4,北川 幸典,,False,曇り,22,22,1,11,南西,1
miyajima,2026-05-26,1,4,三苫 晃幸,B1,37.25,5.43,7.24,6.69,6,0.0,4,,,53.3,0.0,2026-05-26 20:49:05,18,34.6,53.2,7,齋藤 真之,0.01,False,曇り,22,22,1,11,南西,1
miyajima,2026-05-26,1,5,松田 真実,B1,37.26,5.46,7.17,6.67,3,-0.5,5,,リング×１,47.0,0.0,2026-05-26 20:49:05,73,28.7,49.2,29,三馬 崇史,0.12,False,曇り,22,22,1,11,南西,1
miyajima,2026-05-26,1,6,山川 雄大,B1,37.55,5.62,7.27,6.67,3,0.0,6,,,52.0,0.0,2026-05-26 20:49:05,52,32.3,52.7,17,金田 諭,0.07,False,曇り,22,22,1,11,南西,1
miyajima,2026-05-26,2,1,村田 浩司,B1,37.07,5.44,7.19,6.68,4,-0.5,1,,リング×１,53.9,0.0,2026-05-26 20:49:14,24,33.1,47.6,12,藤本 佳史,0.17,False,曇り,23,22,3,11,南西,3
miyajima,2026-05-26,2,2,石塚 久也,A2,37.75,5.44,7.14,6.66,3,-0.5,2,,,52.0,0.0,2026-05-26 20:49:14,12,23.4,36.5,39,岩川 仁士,0.26,False,曇り,23,22,3,11,南西,3
miyajima,2026-05-26,2,3,山田 佑樹,B1,37.6,5.39,7.25,6.68,4,-0.5,3,,,55.8,0.0,2026-05-26 20:49:14,62,32.7,49.4,13,抹香 雄三,0.3,False,曇り,23,22,3,11,南西,3
miyajima,2026-05-26,2,4,山下 和彦,A2,37.32,5.8,7.15,6.6,1,-0.5,4,,,52.0,0.0,2026-05-26 20:49:14,68,27.1,40.6,32,半田 尚也,0.16,False,曇り,23,22,3,11,南西,3
miyajima,2026-05-26,2,5,志賀 美優,B2,37.53,5.97,7.16,6.68,4,-0.5,5,,,50.3,0.0,2026-05-26 20:49:14,53,30.8,41.0,19,宮城 那菜,0.27,False,曇り,23,22,3,11,南西,3
miyajima,2026-05-26,2,6,永田 啓二,A1,37.81,5.7,7.25,6.62,2,1.5,6,,,52.0,0.0,2026-05-26 20:49:14,81,31.3,45.6,18,山本 景士郎,0.13,False,曇り,23,22,3,11,南西,3
miyajima,2026-05-26,3,1,佐々木 英樹,B1,37.51,5.96,7.16,6.72,6,-0.5,1,,,52.5,0.0,2026-05-26 20:49:25,35,22.2,40.3,43,石原 光,0.14,False,曇り,23,22,3,11,南西,3
miyajima,2026-05-26,3,2,磯村 匠,B1,37.32,5.66,7.24,6.6,1,0.0,2,,,52.0,0.0,2026-05-26 20:49:25,13,21.7,39.9,46,胡本 悟志,0.2,False,曇り,23,22,3,11,南西,3
miyajima,2026-05-26,3,3,小宮 涼雅,B1,37.07,5.67,7.17,6.65,3,-0.5,3,,,52.0,0.0,2026-05-26 20:49:25,71,26.8,46.5,33,河野 真也,0.18,False,曇り,23,22,3,11,南西,3
miyajima,2026-05-26,3,4,坂本 奈央,B2,37.99,5.94,7.25,6.63,2,0.0,4,,,48.1,0.0,2026-05-26 20:49:25,59,30.8,46.2,20,亀本 勇樹,0.08,False,曇り,23,22,3,11,南西,3
miyajima,2026-05-26,3,5,神田 達也,B1,37.35,5.7,7.26,6.71,4,0.0,5,,,53.0,0.0,2026-05-26 20:49:25,15,34.5,52.1,8,鎌倉 涼,0.11,False,曇り,23,22,3,11,南西,3
miyajima,2026-05-26,3,6,西岡 蒼志,B1,37.26,5.47,7.15,6.71,4,-0.5,6,,,53.6,0.0,2026-05-26 20:49:25,28,21.8,38.0,44,上馬場 風依,0.21,False,曇り,23,22,3,11,南西,3
miyajima,2026-05-26,4,1,花本 夏樹,B1,37.77,5.51,7.27,6.7,4,-0.5,1,,,53.0,0.0,2026-05-26 20:49:33,77,29.2,52.4,28,井芹 大志,0.04,False,晴,23,22,3,11,南西,3
miyajima,2026-05-26,4,2,森定 晃史,A2,37.67,5.51,7.21,6.64,1,0.0,2,,,52.0,0.0,2026-05-26 20:49:33,37,44.9,59.6,2,山口 剛,0.02,False,晴,23,22,3,11,南西,3
