venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
amagasaki,2026-06-01,1,1,山下 智己,B1,36.55,11.09,,6.74,2,0.0,1,,,51.5,0.5,2026-06-01 10:25:24,30,36.4,54.5,11,田路 朋史,0.09,False,晴,26.7,24.2,4,14,西北西,0
amagasaki,2026-06-01,1,2,岩井 繁,B1,37.89,11.58,,6.8,5,-0.5,2,,,59.5,0.0,2026-06-01 10:25:24,31,34.5,44.8,13,来田 衣織,0.09,False,晴,26.7,24.2,4,14,西北西,0
amagasaki,2026-06-01,1,3,戸塚 邦好,A1,37.31,11.36,,6.77,3,0.0,3,,,52.0,0.0,2026-06-01 10:25:24,62,18.2,33.3,38,米玉利 大悟,0.24,False,晴,26.7,24.2,4,14,西北西,0
amagasaki,2026-06-01,1,4,飯田 庄吾,B1,37.44,11.47,,6.82,6,0.0,4,,,56.3,0.0,2026-06-01 10:25:24,36,19.4,38.7,36,城間 盛渚,0.22,False,晴,26.7,24.2,4,14,西北西,0
amagasaki,2026-06-01,1,5,西舘 果里,B2,37.53,11.37,,6.77,3,-0.5,5,,,50.9,0.0,2026-06-01 10:25:24,1,28.1,37.5,21,長谷川 晴哉,0.25,False,晴,26.7,24.2,4,14,西北西,0
amagasaki,2026-06-01,1,6,杉江 浩明,B1,37.34,11.53,,6.73,1,0.0,6,,,52.0,0.0,2026-06-01 10:25:24,37,26.8,51.2,22,登玉 隼百,0.12,False,晴,26.7,24.2,4,14,西北西,0
amagasaki,2026-06-01,2,1,古賀 千晶,B1,37.45,11.25,,6.74,1,0.0,1,,ピストン×２_リング×４_シリンダ,47.0,0.0,2026-06-01 10:59:42,49,4.8,4.8,45,藤井 太雅,0.21,False,晴,26.7,24.3,4,14,西北西,0
amagasaki,2026-06-01,2,2,村松 修二,A2,37.54,11.4,,6.8,4,-0.5,2,,,56.4,0.0,2026-06-01 10:59:42,38,30.0,40.0,17,小野 桜,,False,晴,26.7,24.3,4,14,西北西,0
amagasaki,2026-06-01,2,3,古賀 智之,A2,36.92,11.23,,6.8,4,0.0,3,,,52.9,0.0,2026-06-01 10:59:42,42,6.2,28.1,44,福西 広太郎,-0.03,False,晴,26.7,24.3,4,14,西北西,0
amagasaki,2026-06-01,2,4,津留 浩一郎,B1,38.0,11.54,,6.77,3,-0.5,4,,,55.5,0.0,2026-06-01 10:59:42,22,22.9,40.0,28,安河内鈴之介,-0.1,False,晴,26.7,24.3,4,14,西北西,0
amagasaki,2026-06-01,2,5,山田 亮太,A2,37.75,11.64,,6.83,6,0.0,5,,,52.1,0.0,2026-06-01 10:59:42,5,25.0,50.0,26,上野 拓馬,-0.05,False,晴,26.7,24.3,4,14,西北西,0
amagasaki,2026-06-01,2,6,三原 司,B1,37.36,11.52,,6.75,2,0.0,6,,,52.0,0.0,2026-06-01 10:59:42,7,18.8,34.4,37,中村 楓,0.17,False,晴,26.7,24.3,4,14,西北西,0
amagasaki,2026-06-01,3,1,岩崎 正哉,B1,37.23,11.42,,6.77,4,-0.5,1,,,54.7,0.0,2026-06-01 11:30:27,32,50.0,56.7,3,孫崎 百世,0.02,False,晴,26.6,24.4,6,14,西北西,4
amagasaki,2026-06-01,3,2,樋口 亮,A2,37.73,11.49,,6.75,3,-0.5,2,,,52.0,0.0,2026-06-01 11:30:27,57,29.4,52.9,19,上岡 巧汰,0.08,False,晴,26.6,24.4,6,14,西北西,4
amagasaki,2026-06-01,3,3,佐々木 裕美,B1,37.85,11.55,,6.73,1,0.0,3,,,46.0,1.0,2026-06-01 11:30:27,59,21.7,34.8,32,竹間 隆晟,0.21,False,晴,26.6,24.4,6,14,西北西,4
amagasaki,2026-06-01,3,4,溝口 海義也,A2,37.37,11.51,,6.74,2,0.0,4,,,54.0,0.0,2026-06-01 11:30:27,33,21.9,46.9,30,森 悠稀,0.08,False,晴,26.6,24.4,6,14,西北西,4
amagasaki,2026-06-01,3,5,日笠 勝弘,B2,38.13,11.51,,6.8,5,0.0,5,,,52.0,0.0,2026-06-01 11:30:27,41,20.8,29.2,35,中嶋 達也,0.15,False,晴,26.6,24.4,6,14,西北西,4
amagasaki,2026-06-01,3,6,篠田 優也,A2,37.7,11.66,,6.8,5,0.0,6,,,53.0,0.0,2026-06-01 11:30:27,51,18.2,31.8,39,大森 翼,0.03,False,晴,26.6,24.4,6,14,西北西,4
amagasaki,2026-06-01,4,1,三村 岳人,B2,37.43,11.35,,6.75,1,-0.5,1,,,52.0,0.0,2026-06-01 11:52:03,53,21.7,26.1,31,一色 颯輝,0.22,False,晴,26.6,24.4,6,14,西北西,4
amagasaki,2026-06-01,4,2,佐藤 大騎,B1,38.19,11.44,,6.78,3,0.5,2,,,52.0,0.0,2026-06-01 11:52:03,34,31.2,53.1,14,登玉 隼百,0.12,False,晴,26.6,24.4,6,14,西北西,4
amagasaki,2026-06-01,4,3,高倉 和士,A1,36.96,11.11,,6.78,3,-0.5,3,,,52.0,0.0,2026-06-01 11:52:03,35,42.4,60.6,8,篠田 優也,0.13,False,晴,26.6,24.4,6,14,西北西,4
amagasaki,2026-06-01,4,4,三浦 裕貴,B1,36.78,11.27,,6.77,2,0.0,4,,,54.2,0.0,2026-06-01 11:52:03,61,14.3,19.1,42,金子 龍斗,-0.01,False,晴,26.6,24.4,6,14,西北西,4
amagasaki,2026-06-01,4,5,木谷 賢太,A1,36.76,11.31,,6.79,6,0.0,5,,,52.6,0.0,2026-06-01 11:52:03,28,21.4,35.7,33,原田 朱理,-0.01,False,晴,26.6,24.4,6,14,西北西,4
amagasaki,2026-06-01,4,6,角 ひとみ,A2,37.92,11.75,,6.78,3,-0.5,6,,,45.0,2.0,2026-06-01 11:52:03,52,23.8,28.6,27,鐘ヶ江 真司,0.01,False,晴,26.6,24.4,6,14,西北西,4
amagasaki,2026-06-01,5,1,松尾 祭,A2,37.3,11.38,,6.71,2,0.0,1,,,52.0,0.0,2026-06-01 12:20:12,25,38.7,67.7,9,山下 大輝,0.28,False,晴,26.8,24.5,6,14,西北西,4
amagasaki,2026-06-01,5,2,泉 具巳,B1,37.31,11.36,,6.77,5,0.0,2,,,54.8,0.0,2026-06-01 12:20:12,39,43.3,56.7,7,妻鳥 晋也,0.04,False,晴,26.8,24.5,6,14,西北西,4
amagasaki,2026-06-01,5,3,片岡 恵里,A2,37.46,11.4,,6.69,1,0.0,3,,,47.0,0.0,2026-06-01 12:20:12,55,48.5,63.6,4,松田 淳平,-0.1,False,晴,26.8,24.5,6,14,西北西,4
amagasaki,2026-06-01,5,4,間野 兼礼,B1,36.87,11.27,,6.76,4,0.0,4,,,52.2,0.0,2026-06-01 12:20:12,46,34.6,61.5,12,小坂 尚哉,0.11,False,晴,26.8,24.5,6,14,西北西,4
amagasaki,2026-06-01,5,5,三嶌 誠司,A1,38.37,11.27,,6.78,6,0.0,5,,,52.3,0.0,2026-06-01 12:20:12,60,30.8,65.4,16,森清 友翔,0.04,False,晴,26.8,24.5,6,14,西北西,4
amagasaki,2026-06-01,5,6,向井田 佑紀,B1,37.33,11.5,,6.73,3,0.5,6,,,50.5,1.5,2026-06-01 12:20:12,45,36.6,51.2,10,岩下 巧斗,-0.01,False,晴,26.8,24.5,6,14,西北西,4
amagasaki,2026-06-01,6,1,清水 敦揮,A1,37.57,11.49,,6.83,5,0.0,1,,,54.8,0.0,2026-06-01 12:47:53,27,31.2,40.6,15,廣瀬 将亨,0.03,False,晴,27.0,24.6,6,12,西南西,4
amagasaki,2026-06-01,6,2,三原 司,B1,37.83,11.58,,6.78,2,0.0,2,,,52.0,0.0,2026-06-01 12:47:53,7,18.8,34.4,37,中村 楓,0.02,False,晴,27.0,24.6,6,12,西南西,4
amagasaki,2026-06-01,6,3,飯田 庄吾,B1,37.41,11.56,,6.79,3,0.0,3,,,56.3,0.0,2026-06-01 12:47:53,36,19.4,38.7,36,城間 盛渚,0.08,False,晴,27.0,24.6,6,12,西南西,4
amagasaki,2026-06-01,6,4,丹下 将,A2,38.24,11.78,,6.82,4,0.0,4,,,56.1,0.0,2026-06-01 12:47:53,2,29.4,47.1,18,山下 拓巳,0.09,False,晴,27.0,24.6,6,12,西南西,4
amagasaki,2026-06-01,6,5,登 みひ果,B1,38.03,11.74,,6.74,1,0.0,5,,,44.5,2.5,2026-06-01 12:47:53,17,22.6,32.3,29,岡崎 凪汰,0.01,False,晴,27.0,24.6,6,12,西南西,4
amagasaki,2026-06-01,6,6,吉原 聖人,B1,37.77,11.62,,6.86,6,0.0,6,,キャブ,51.5,0.5,2026-06-01 12:47:53,47,25.7,48.6,25,垂水 悠,0.01,False,晴,27.0,24.6,6,12,西南西,4
amagasaki,2026-06-01,7,1,下河 雅史,B1,37.2,11.27,,6.76,5,0.0,1,,,53.5,0.0,2026-06-01 13:13:44,50,21.2,45.5,34,屋良 龍紀,0.17,False,晴,27.7,24.8,6,12,西南西,4
amagasaki,2026-06-01,7,2,山田 亮太,A2,37.74,11.41,,6.77,6,0.0,2,,,52.1,0.0,2026-06-01 13:13:44,5,25.0,50.0,26,上野 拓馬,0.37,False,晴,27.7,24.8,6,12,西南西,4
amagasaki,2026-06-01,7,3,日笠 勝弘,B2,38.22,11.56,,6.75,4,0.0,3,,,52.0,0.0,2026-06-01 13:13:44,41,20.8,29.2,35,中嶋 達也,0.09,False,晴,27.7,24.8,6,12,西南西,4
amagasaki,2026-06-01,7,4,川野 芽唯,A1,37.68,11.42,,6.74,2,0.0,4,,リング×４,47.0,0.0,2026-06-01 13:13:44,43,3.5,3.5,46,出畑 孝成,0.06,False,晴,27.7,24.8,6,12,西南西,4
amagasaki,2026-06-01,7,5,山下 智己,B1,37.52,11.59,,6.72,1,0.0,5,,,51.5,0.5,2026-06-01 13:13:44,30,36.4,54.5,11,田路 朋史,0.08,False,晴,27.7,24.8,6,12,西南西,4
amagasaki,2026-06-01,7,6,福島 勇樹,A1,37.24,11.46,,6.74,2,0.0,6,,,52.0,0.0,2026-06-01 13:13:44,56,8.7,34.8,43,近藤 来希,0.14,False,晴,27.7,24.8,6,12,西南西,4
