chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
7.06,1.0,2026-04-28,2026-05-15 07:34:11,1,A2,0.0,,36.73,5.43,27.0,45.0,17.3,32.7,,岩下 巧斗,1,中田 夕貴,0.06,6.73,2,-0.5,tokoname,19.0,1.0,晴,17.0,47.3,0.0,11.0,南西,2.0
7.2,2.0,2026-04-28,2026-05-15 07:34:11,2,B1,0.0,,37.9,5.72,21.0,5.0,39.3,53.0,,岩崎 芳美,1,齋藤 和政,0.06,6.74,3,-0.5,tokoname,19.0,1.0,晴,17.0,52.9,0.0,11.0,南西,2.0
7.17,3.0,2026-04-28,2026-05-15 07:34:11,3,B1,0.0,,37.23,5.62,56.0,30.0,28.3,47.2,,桑島 和宏,1,西村 勝,0.01,6.79,6,-0.5,tokoname,19.0,1.0,晴,17.0,54.9,0.0,11.0,南西,2.0
7.27,4.0,2026-04-28,2026-05-15 07:34:11,4,B1,0.0,,37.78,5.61,44.0,44.0,18.5,37.0,,中岡 健人,1,牧原 崇,0.06,6.77,5,-0.5,tokoname,19.0,1.0,晴,17.0,52.0,0.0,11.0,南西,2.0
7.13,5.0,2026-04-28,2026-05-15 07:34:11,5,B1,0.0,,37.86,5.51,34.0,36.0,26.1,42.6,,秋末 秦悟,1,川辺 郭人,0.04,6.69,1,-0.5,tokoname,19.0,1.0,晴,17.0,53.0,0.0,11.0,南西,2.0
7.15,6.0,2026-04-28,2026-05-15 07:34:11,6,B2,0.0,,37.94,5.77,13.0,2.0,40.5,55.2,,山下 友貴,1,金子 怜央,0.05,6.76,4,0.0,tokoname,19.0,1.0,晴,17.0,52.0,0.0,11.0,南西,2.0
7.18,1.0,2026-04-28,2026-05-15 07:34:17,1,B1,1.0,,36.95,5.49,40.0,11.0,34.0,52.8,キャブ,寺嶋 雄,2,佐口 達也,-0.07,6.75,4,-0.5,tokoname,19.0,1.0,晴,17.0,52.0,0.0,11.0,南西,3.0
7.13,2.0,2026-04-28,2026-05-15 07:34:17,2,B2,1.0,,37.47,5.81,20.0,20.0,32.4,46.0,,竹田 広樹,2,井田 涼介,-0.06,6.78,5,0.0,tokoname,19.0,1.0,晴,17.0,59.1,0.0,11.0,南西,3.0
7.11,5.0,2026-04-28,2026-05-15 07:34:17,3,B1,1.0,,37.31,5.74,6.0,27.0,28.9,44.7,,松瀬 弘美,2,吉田 翔悟,0.12,6.74,3,0.0,tokoname,19.0,1.0,晴,17.0,52.1,0.0,11.0,南西,3.0
7.31,6.0,2026-04-28,2026-05-15 07:34:17,4,B1,1.0,,37.7,5.71,11.0,40.0,23.4,42.3,,大江 純,2,吉川 勇作,0.01,6.8,6,-0.5,tokoname,19.0,1.0,晴,17.0,53.8,0.0,11.0,南西,3.0
7.16,3.0,2026-04-28,2026-05-15 07:34:17,5,A1,1.0,,37.47,5.73,42.0,4.0,39.3,58.1,,中村 辰也,2,権藤 俊光,-0.02,6.7,2,-0.5,tokoname,19.0,1.0,晴,17.0,52.0,0.0,11.0,南西,3.0
6.9,4.0,2026-04-28,2026-05-15 07:34:17,6,A2,1.0,,36.83,6.54,7.0,24.0,30.8,50.0,,佐藤 大騎,2,藤山 翔大,0.16,6.62,1,0.5,tokoname,19.0,1.0,晴,17.0,52.0,0.0,11.0,南西,3.0
7.17,1.0,2026-04-28,2026-05-15 07:34:23,1,A2,0.0,,37.06,5.53,38.0,22.0,31.9,48.7,,鈴木 峻佑,3,小林 泰,0.17,6.74,2,-0.5,tokoname,19.0,1.0,晴,18.0,53.3,0.0,11.0,南西,3.0
