venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
tokoname,2026-06-14,1,1,竹田 和哉,A1,36.93,5.47,7.3,6.82,5,0.0,1,,,52.2,0.0,2026-06-14 10:18:59,53,41.4,54.3,9,平尾 崇典,0.17,False,曇り,23,26,3,7,南東,1
tokoname,2026-06-14,1,2,羽野 直也,A1,38.1,5.53,7.43,6.82,5,0.0,2,,,54.4,0.0,2026-06-14 10:18:59,37,31.2,47.5,32,古田 祐貴,0.03,False,曇り,23,26,3,7,南東,1
tokoname,2026-06-14,1,3,井上 忠政,A1,37.17,5.53,7.23,6.75,1,-0.5,3,,,52.0,0.0,2026-06-14 10:18:59,42,40.0,55.3,11,藤森 陸斗,-0.04,False,曇り,23,26,3,7,南東,1
tokoname,2026-06-14,1,4,杉山 正樹,A1,37.07,6.07,7.23,6.81,3,0.0,4,,,53.3,0.0,2026-06-14 10:18:59,56,28.1,49.0,49,乃村 康友,0.12,False,曇り,23,26,3,7,南東,1
tokoname,2026-06-14,1,5,中嶋 健一郎,A1,37.53,5.6,7.23,6.81,3,0.0,5,,,52.1,0.0,2026-06-14 10:18:59,25,30.6,49.4,37,浅見 宗孝,0.05,False,曇り,23,26,3,7,南東,1
tokoname,2026-06-14,1,6,守屋 美穂,A1,37.23,5.37,7.27,6.76,2,-0.5,6,,,45.5,1.5,2026-06-14 10:18:59,17,29.6,47.4,43,滝沢 織寧,0.11,False,曇り,23,26,3,7,南東,1
tokoname,2026-06-14,2,1,北野 輝季,A1,37.87,5.84,7.15,6.77,2,0.0,1,,リング×４,52.0,0.0,2026-06-14 10:48:49,15,28.4,50.7,47,松井 繁,0.02,False,曇り,23,26,3,7,南東,1
tokoname,2026-06-14,2,2,松尾 充,A1,37.58,5.49,7.25,6.82,5,0.0,2,,リング×２_ギヤ,52.0,0.0,2026-06-14 10:48:49,23,30.2,45.9,39,谷口 健一,0.04,False,曇り,23,26,3,7,南東,1
tokoname,2026-06-14,2,3,石橋 道友,A1,37.49,5.56,7.3,6.78,3,0.0,3,,,52.1,0.0,2026-06-14 10:48:49,50,34.0,46.8,24,黒野 元基,0.01,False,曇り,23,26,3,7,南東,1
tokoname,2026-06-14,2,4,大上 卓人,A1,37.26,5.27,7.33,6.8,4,-0.5,4,,,52.0,0.0,2026-06-14 10:48:49,38,30.8,45.9,35,坂口 諒宗,0.03,False,曇り,23,26,3,7,南東,1
tokoname,2026-06-14,2,5,西山 貴浩,A1,38.59,5.47,7.32,6.82,5,-0.5,5,,,52.0,0.0,2026-06-14 10:48:49,16,38.9,55.7,12,吉永 則雄,0.06,False,曇り,23,26,3,7,南東,1
tokoname,2026-06-14,2,6,永井 彪也,A1,37.07,5.56,7.34,6.74,1,0.0,6,,,53.0,0.0,2026-06-14 10:48:49,45,28.2,46.3,48,平川 香織,0.07,False,曇り,23,26,3,7,南東,1
tokoname,2026-06-14,3,1,鰐部 太空海,A1,36.87,5.44,7.15,6.73,1,-0.5,1,,,53.1,0.0,2026-06-14 11:19:19,35,46.7,65.1,3,石丸 海渡,0.15,False,曇り,24,26,5,7,南東,2
tokoname,2026-06-14,3,2,新田 雄史,A1,37.08,5.47,7.3,6.78,5,0.0,2,,,52.4,0.0,2026-06-14 11:19:19,57,22.5,40.8,50,荒木 颯斗,0.14,False,曇り,24,26,5,7,南東,2
tokoname,2026-06-14,3,3,鎌倉 涼,A1,37.67,5.47,7.16,6.75,2,-0.5,3,,,45.5,1.5,2026-06-14 11:19:19,4,30.7,47.1,36,若狭 奈美子,0.16,False,曇り,24,26,5,7,南東,2
tokoname,2026-06-14,3,4,中島 孝平,A1,37.79,5.38,7.23,6.78,5,0.0,4,,,52.0,0.0,2026-06-14 11:19:19,58,31.0,44.9,33,國崎 良春,0.2,False,曇り,24,26,5,7,南東,2
tokoname,2026-06-14,3,5,佐々木 完太,A1,37.56,5.61,7.23,6.76,3,-0.5,5,,,52.0,0.0,2026-06-14 11:19:19,24,32.5,44.0,28,真田 聖也,0.01,False,曇り,24,26,5,7,南東,2
tokoname,2026-06-14,3,6,白神 優,A1,37.53,5.44,7.39,6.77,4,-0.5,6,,リング×２,52.0,0.0,2026-06-14 11:19:19,52,36.2,54.6,19,松下 直也,-0.02,False,曇り,24,26,5,7,南東,2
tokoname,2026-06-14,4,1,中村 晃朋,A1,36.96,5.31,7.28,6.8,2,0.0,1,,リング×２,50.5,1.5,2026-06-14 11:50:11,51,37.6,53.1,15,岩橋 裕馬,0.08,False,曇り,24,26,5,7,南東,2
tokoname,2026-06-14,4,2,横澤 剛治,A1,37.73,5.55,7.33,6.83,6,0.0,2,,リング×２_電気_キャブ,52.7,0.0,2026-06-14 11:50:11,13,32.3,46.5,29,長野 道臣,0.08,False,曇り,24,26,5,7,南東,2
tokoname,2026-06-14,4,3,石本 裕武,A1,37.11,5.42,7.34,6.8,2,-0.5,3,,,52.0,0.0,2026-06-14 11:50:11,32,30.9,44.7,34,中村 駿平,0.11,False,曇り,24,26,5,7,南東,2
tokoname,2026-06-14,4,4,桑原 悠,A1,37.6,5.42,7.21,6.79,1,0.0,4,,,52.0,0.0,2026-06-14 11:50:11,29,34.8,54.8,22,金子 貴志,-0.04,False,曇り,24,26,5,7,南東,2
tokoname,2026-06-14,4,5,村岡 賢人,A1,37.32,5.45,7.4,6.8,2,0.0,5,,,52.3,0.0,2026-06-14 11:50:11,46,28.6,50.0,46,宮地 秀祈,0.08,False,曇り,24,26,5,7,南東,2
