chokusen,course,date,fetched_at,frame,grade,has_start_change,is_normal_course,lap1,mawari,motor_no,motor_rank,motor_rate2,motor_rate3,parts_exchange,prev_user,race,racer,start_timing,tenji,tenji_rank,tilt,venue,water_degree,wave_height,weather,weather_degree,weight,weight_adjust,wind_direction,wind_direction_text,wind_speed
7.8,1.0,2026-05-04,2026-05-15 03:18:35,1,A1,1.0,,36.62,5.03,26.0,34.0,31.7,54.9,,三浦 洋次朗,1,古賀 繁輝,0.12,6.68,6,-0.5,karatsu,19.0,4.0,晴,16.0,54.7,0.0,14.0,西北西,4.0
7.58,2.0,2026-05-04,2026-05-15 03:18:35,2,B1,1.0,,37.07,5.55,48.0,24.0,34.5,46.8,,渡邉 和将,1,竹田 広樹,0.09,6.64,3,0.0,karatsu,19.0,4.0,晴,16.0,52.3,0.0,14.0,西北西,4.0
7.65,3.0,2026-05-04,2026-05-15 03:18:35,3,B1,1.0,,36.57,5.3,34.0,43.0,28.0,44.9,,森永 淳,1,松江 秀徳,0.05,6.65,4,-0.5,karatsu,19.0,4.0,晴,16.0,52.9,0.0,14.0,西北西,4.0
7.59,5.0,2026-05-04,2026-05-15 03:18:35,4,B2,1.0,,37.6,5.9,13.0,42.0,28.1,45.3,電気,木下 大將,1,古園井 綾南,0.3,6.63,1,0.0,karatsu,19.0,4.0,晴,16.0,49.1,0.0,14.0,西北西,4.0
7.83,4.0,2026-05-04,2026-05-15 03:18:35,5,B1,1.0,,37.37,5.66,29.0,13.0,38.1,54.0,,小野 達哉,1,吉田 光,0.08,6.63,1,-0.5,karatsu,19.0,4.0,晴,16.0,51.0,1.0,14.0,西北西,4.0
7.84,6.0,2026-05-04,2026-05-15 03:18:35,6,B2,1.0,,36.8,5.6,8.0,11.0,40.0,55.9,,重富 伸也,1,山浦 槙,0.14,6.65,4,0.0,karatsu,19.0,4.0,晴,16.0,49.0,0.0,14.0,西北西,4.0
7.61,1.0,2026-05-04,2026-05-15 03:18:42,1,A1,0.0,,35.97,5.13,4.0,6.0,41.8,59.0,,眞鳥 康太,2,峰 竜太,-0.02,6.53,1,0.0,karatsu,19.0,5.0,晴,15.0,52.0,0.0,16.0,北北西,5.0
7.6,2.0,2026-05-04,2026-05-15 03:18:42,2,A1,0.0,,37.26,5.42,52.0,38.0,29.6,48.8,,片岡 秀樹,2,山本 梨菜,0.09,6.54,2,-0.5,karatsu,19.0,5.0,晴,15.0,47.0,0.0,16.0,北北西,5.0
7.64,3.0,2026-05-04,2026-05-15 03:18:42,3,B1,0.0,,37.07,5.33,24.0,26.0,33.6,55.2,,早川 尚人,2,桑原 啓,-0.05,6.56,3,0.0,karatsu,19.0,5.0,晴,15.0,53.3,0.0,16.0,北北西,5.0
7.62,4.0,2026-05-04,2026-05-15 03:18:42,4,B2,0.0,,37.47,5.3,23.0,44.0,26.1,41.2,,北川 太一,2,恵良 琴美,,6.56,3,-0.5,karatsu,19.0,5.0,晴,15.0,43.5,3.5,16.0,北北西,5.0
