venue,date,race,frame,racer,grade,lap1,mawari,chokusen,tenji,tenji_rank,tilt,course,is_normal_course,parts_exchange,weight,weight_adjust,fetched_at,motor_no,motor_rate2,motor_rate3,motor_rank,prev_user,start_timing,has_start_change,weather,weather_degree,water_degree,wind_speed,wind_direction,wind_direction_text,wave_height
marugame,2026-04-18,1,1,妻鳥 晋也,B1,36.4,5.53,5.67,6.73,1,-0.5,1,,,55.3,0.0,2026-05-15 04:20:09,26,25.2,41.7,35,,0.02,False,晴,24,14,2,13,西,2
marugame,2026-04-18,1,2,星野 太郎,B1,37.67,5.6,5.77,6.78,3,-0.5,2,,,53.2,0.0,2026-05-15 04:20:09,34,47.8,65.2,3,,0.01,False,晴,24,14,2,13,西,2
marugame,2026-04-18,1,3,齊藤 大将,B2,37.13,5.57,5.83,6.86,5,0.0,3,,,55.2,0.0,2026-05-15 04:20:09,3,40.6,56.5,10,川島 圭司,-0.01,False,晴,24,14,2,13,西,2
marugame,2026-04-18,1,4,桑原 啓,B1,37.9,5.53,5.83,6.87,6,0.0,4,,,53.3,0.0,2026-05-15 04:20:09,46,39.1,51.0,12,,0.21,False,晴,24,14,2,13,西,2
marugame,2026-04-18,1,5,上田 洋平,B1,37.23,5.33,5.8,6.75,2,-0.5,5,,,51.0,1.0,2026-05-15 04:20:09,62,33.6,47.5,21,,0.11,False,晴,24,14,2,13,西,2
marugame,2026-04-18,1,6,岡部 浩,B1,37.33,5.27,6.2,6.8,4,-0.5,6,,,52.1,0.0,2026-05-15 04:20:09,54,37.1,54.3,15,牟田 奨太,0.23,False,晴,24,14,2,13,西,2
marugame,2026-04-18,2,1,石井 裕美,B1,37.13,5.57,5.8,6.81,4,-0.5,1,,,50.3,0.0,2026-05-15 04:20:16,19,24.6,43.0,37,,0.12,True,晴,25,14,3,15,北西,3
marugame,2026-04-18,2,2,飯塚 響,B2,37.5,6.57,5.57,6.79,3,-0.5,4,,,46.0,1.0,2026-05-15 04:20:16,10,31.3,49.6,27,,0.49,True,晴,25,14,3,15,北西,3
marugame,2026-04-18,2,3,松浦 勝,B1,37.33,5.77,5.73,6.83,6,-0.5,5,,,56.9,0.0,2026-05-15 04:20:16,2,37.2,51.7,14,,0.18,True,晴,25,14,3,15,北西,3
marugame,2026-04-18,2,4,水谷 理人,A2,36.97,6.07,5.63,6.82,5,-0.5,3,,,52.0,0.0,2026-05-15 04:20:16,32,43.5,58.7,6,,0.19,True,晴,25,14,3,15,北西,3
marugame,2026-04-18,2,5,高濱 芳久,B1,37.2,5.77,5.63,6.73,1,-0.5,2,,,52.8,0.0,2026-05-15 04:20:16,43,26.5,43.5,32,,0.03,True,晴,25,14,3,15,北西,3
marugame,2026-04-18,2,6,水摩 敦,A2,37.67,5.63,5.97,6.77,2,-0.5,6,,,52.1,0.0,2026-05-15 04:20:16,23,22.5,41.5,41,,0.08,True,晴,25,14,3,15,北西,3
